鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
花蓮市,房地(土地+建物),花蓮縣花蓮市國民六街４３巷６號四樓,73.62,商,,,1121110,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830727,179.46,4,2,2,有,無,6200000,34548,,0.0,0,公共設施含車位,RPUOMLRJKIIGFAU17DA,113.89,0.0,13.54,無,
玉里鎮,土地,玉昌段240地號,531.0,工,,,1121113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1643840,3096,,0.0,0,,RPQNMLRJKIIGFCU86DA,0.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮城東二街８之１號,91.0,住,,,1121108,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1111117,185.51,4,2,5,有,無,9000000,48515,,0.0,0,,RPRNMLRJKIIGFCU96DA,176.37,0.0,9.14,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國民八街６３號四樓之六,11.82,商,,,1121102,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831117,84.11,2,2,1,有,有,3500000,41612,,0.0,0,,RPSOMLSJJIIGFAU96DA,61.4,0.0,2.12,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南華四街１２５巷１６號三樓之二,46.38,,鄉村區,乙種建築用地,1121106,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120609,130.25,3,3,3,有,有,6900000,52975,,0.0,0,,RPOOMLNKJIIGFAU78DA,97.4,0.0,6.05,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉華工六路６０巷１號,96.23,,工業區,丁種建築用地,1121112,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1120726,216.0,5,2,6,有,無,15650000,72454,,0.0,0,,RPPPMLKLJIIGFAU78DA,197.44,0.0,18.56,無,
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里四路２０巷１２號,294.0,住,,,1121120,土地2建物2車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚木造,0660215,88.73,4,4,2,有,無,3260000,36741,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLLLJIIGFAU98DA,79.92,8.81,0.0,無,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉中興街１９２之１０號,116.19,,鄉村區,乙種建築用地,1121114,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820401,180.79,4,2,2,有,無,3850000,21295,,0.0,0,其他增建；,RPOPMLNLJIIGFAU98DA,174.04,0.0,6.75,無,0174
秀林鄉,土地,道拉斯段182地號,475.21,,山坡地保育區,農牧用地,1121114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,631,,0.0,0,,RPUNMLLJKIIGFAU09DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯二路８３號九樓之六,5.16,住,,,1121121,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,39.18,1,0,1,有,有,2600000,66360,,0.0,0,,RPVNMLSJKIIGFAU27DA,24.29,1.28,0.0,有,0226
花蓮市,房地(土地+建物),花蓮縣花蓮市建德街２３號,123.0,住,,,1121116,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0760127,116.58,3,2,3,有,無,8500000,72911,,0.0,0,頂樓加蓋；,RPXNMLSJKIIGFAU47DA,116.58,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉勝安二街３０巷９弄２１號,53.0,住,,,1121115,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0581223,68.68,2,1,1,有,無,3700000,53873,,0.0,0,,RPUOMLSJKIIGFAU27DA,68.68,0.0,0.0,無,0227
鳳林鎮,房地(土地+建物),花蓮縣鳳林鎮中和路１０之２號,113.33,,鄉村區,乙種建築用地,1121125,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0841213,197.47,2,3,4,有,無,5000000,25320,,0.0,0,其他增建；,RPPNMLLJKIIGFBU68DA,184.72,7.65,5.1,無,
鳳林鎮,房地(土地+建物),花蓮縣鳳林鎮中和路１０之１號,109.07,,鄉村區,乙種建築用地,1121125,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0841213,206.95,3,3,4,有,無,5400000,26093,,0.0,0,其他增建；,RPQNMLLJKIIGFBU78DA,193.97,7.79,5.19,無,
光復鄉,土地,新庄段1569地號,2808.57,,特定農業區,農牧用地,1121108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,712,,0.0,0,無聯外道路,RPPNMLSJKIIGFBU76DA,0.0,0.0,0.0,無,
玉里鎮,土地,末廣段119地號,4892.22,,山坡地保育區,林業用地,1121106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,350000,72,,0.0,0,,RPPNMLOJKIIGFCU09DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明仁一街１８３巷３號,90.0,住,,,1121113,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0850216,203.61,5,2,6,有,無,9400000,46167,,0.0,0,,RPQNMLKLJIIGFAU68DA,184.06,19.55,0.0,無,
新城鄉,房地(土地+建物),花蓮縣新城鄉大安街７５巷２３號,95.66,,鄉村區,乙種建築用地,1121109,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0730831,88.5,4,2,4,有,無,5300000,59887,,0.0,0,含傢俱設備費；頂樓加蓋；其他增建；,RPWNMLLLJIIGFAU76DA,88.5,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路１５６號五樓之二,10.09,商,,,1121109,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121003,63.0,1,1,1,有,有,5410000,85873,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTOMLPJKIIGFAU86DA,38.47,0.0,7.11,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路１５６號七樓之一,11.62,商,,,1121123,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121003,72.50999999999999,2,1,1,有,有,7541700,104009,,0.0,0,,RPVOMLPJKIIGFAU07DA,45.54,0.0,6.9,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市明心街２３號七樓之三,20.98,住,,,1121107,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860106,113.81,3,2,2,有,有,5000000,43933,,0.0,0,陽台外推；其他增建；,RPPNMLRJKIIGFAU56DA,73.27,0.0,8.41,有,
吉安鄉,土地,福興段227-8地號,552.0,農,,,1121107,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2770000,5018,,0.0,0,農作物；,RPQOMLSJKIIGFAU86DA,0.0,0.0,0.0,無,0228
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛五街２１之２號,123.0,住,,,1121123,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0950616,206.52,3,2,4,有,無,12650000,61253,,0.0,0,含傢俱設備費；,RPRNMLMKKIIGFAU98DA,177.35,0.0,29.17,無,
新城鄉,房地(土地+建物),花蓮縣新城鄉信義路１２８號,114.19,住,,,1121111,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0670830,81.76,3,2,1,有,無,3300000,40362,,0.0,0,其他增建；,RPTNMLMKKIIGFAU56DA,81.76,0.0,0.0,無,0229
花蓮市,房地(土地+建物),花蓮縣花蓮市中美七街３９號五樓之三,12.67,商,,,1121110,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820925,120.56,2,2,2,有,有,6750000,55989,,0.0,0,,RPWNMLMKKIIGFAU86DA,79.1,0.0,3.0,有,0230
玉里鎮,房地(土地+建物),花蓮縣玉里鎮觀音１４９號,200.94,,山坡地保育區,丙種建築用地,1121108,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0880427,153.41,0,0,0,無,無,1500000,9778,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRLJIIGFCU86DA,146.66,0.0,6.75,無,
新城鄉,房地(土地+建物),花蓮縣新城鄉新興路１１３號,278.64,住,,,1121106,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840504,209.14,0,0,3,有,無,9950000,47576,,0.0,0,,RPSNMLQJKIIGFAU76DA,200.2,0.0,8.94,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海八街２１０巷１３號,89.0,,特定農業區,甲種建築用地,1121112,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0710611,88.16,3,2,2,有,無,5200000,58984,,0.0,0,其他增建；,RPTNMLRJKIIGFAU96DA,88.16,0.0,0.0,無,0231
花蓮市,房地(土地+建物),花蓮縣花蓮市自強路５９４巷７號四樓之八,10.08,住,,,1121114,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831117,35.38,1,1,1,有,無,1550000,43810,,0.0,0,,RPSNMLSJKIIGFAU96DA,25.46,0.0,3.31,有,0232
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路２９６巷１８號三樓,32.8,住,,,1121112,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770602,106.50999999999999,3,2,2,有,無,4880000,45817,,0.0,0,,RPUOMLLKKIIGFAU66DA,81.79,0.0,16.67,無,0233
吉安鄉,房地(土地+建物),花蓮縣吉安鄉民治路３４５巷５號,98.07,住,,,1121112,土地1建物1車位0,全,二層,透天厝,住工用,鋼筋混凝土造,0700114,162.48,2,3,3,有,無,7040000,43328,,0.0,0,頂樓增建其他增建；,RPROMLMKKIIGFAU09DA,162.48,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里十一街５５巷１號,288.0,住,,,1121114,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,05311,99.76,1,2,1,有,無,9600000,96231,,0.0,0,,RPTOMLMKKIIGFAU66DA,99.76,0.0,0.0,無,
富里鄉,土地,萬寧段377-1地號,84.09,,山坡地保育區,交通用地,1121101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,109317,1300,,0.0,0,協議價購；,RPQNMLSJKIIGFCU96DA,0.0,0.0,0.0,無,
富里鄉,土地,萬寧段475-1地號,24.48,,山坡地保育區,交通用地,1121101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,252144,10300,,0.0,0,協議價購；,SPQNMLSJKIIGFCU07DA,0.0,0.0,0.0,無,
富里鄉,土地,萬寧段565-1地號,70.86,,特定農業區,交通用地,1121101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,148806,2100,,0.0,0,協議價購；,TPQNMLSJKIIGFCU17DA,0.0,0.0,0.0,無,
秀林鄉,土地,須美基段362地號,306.64,,鄉村區,乙種建築用地,1121104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1700000,5544,,0.0,0,,RPWOMLKLJIIGFAU76DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉山下三街１７號,2206.96,,一般農業區,農牧用地,1121110,土地2建物1車位0,全,一層,透天厝,農業用,鋼筋混凝土造,0880706,93.31,1,1,1,有,無,8200000,87879,,0.0,0,其他增建；,RPXNMLMLJIIGFAU96DA,93.31,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉仁里一街１號四樓之一,22.49,商,,,1121114,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070129,158.62,3,2,2,有,有,13600000,85740,,0.0,0,共有部分含停車位1個其他增建；,RPPPMLLJKIIGFAU78DA,91.43,0.0,10.53,有,0234
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市長安街２７號十二樓之三,23.5,住,,,1121117,土地1建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851029,178.84,3,2,3,有,有,7200000,40259,升降機械,0.0,0,,RPVOMLSJKIIGFAU37DA,98.89,0.0,14.66,有,
秀林鄉,土地,玻士岸段1479地號,2102.99,住,,,1121101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1050000,499,,0.0,0,,RPOOMLLKKIIGFAU68DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路６號八樓之一,5.79,商,,,1121122,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870507,49.230000000000004,2,1,1,有,有,3400000,69064,,0.0,0,,RPWOMLLKKIIGFAU86DA,37.87,0.0,1.94,有,0235
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶豐十二街１５１巷６號,73.0,住,,,1121118,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0671000,97.66,3,2,2,有,無,4500000,46078,,0.0,0,其他增建；,RPPNMLMKKIIGFAU78DA,97.66,0.0,0.0,無,0236
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路１３１號二樓之八,5.64,商,,,1121102,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831007,42.74,1,1,1,有,無,1990000,46561,,0.0,0,,RPUNMLMKKIIGFAU66DA,25.01,0.0,5.74,有,0237
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉祥四街４１號五樓之七,17.81,住,,,1121122,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850309,86.57000000000001,3,2,1,有,無,4900000,56602,,0.0,0,含傢俱設備費；陽台外推；其他增建；,RPPOMLNKKIIGFAU98DA,52.09,0.0,10.11,有,0238
花蓮市,房地(土地+建物),花蓮縣花蓮市福光街３５１號,162.28,,鄉村區,乙種建築用地,1121120,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701024,100.2,2,1,2,有,無,7200000,71856,,0.0,0,其他增建；,RPQNMLOKKIIGFAU09DA,100.2,0.0,0.0,無,0239
新城鄉,土地,大漢段446地號,56.22,,,,1121130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,927068,16490,,0.0,0,包含公共設施保留地用地；協議價購；,RPQNMLMKKIIGFAU98EA,0.0,0.0,0.0,無,0240
新城鄉,土地,興海段212-1地號,484.8,住,,,1121115,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,17590000,36283,,0.0,0,,RPVOMLQKJIIGFAU17DA,0.0,0.0,0.0,無,0241
花蓮市,房地(土地+建物),花蓮縣花蓮市重慶路４８６號九樓之六,8.79,商,,,1121121,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120726,79.50999999999999,2,2,1,有,有,7850000,98730,,0.0,0,,RPSOMLRLJIIGFAU07DA,49.41,0.0,6.38,有,0242
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛二街２１３號六樓之二,5.35,商,,,1121121,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821105,44.040000000000006,1,1,1,有,有,2500000,56767,,0.0,0,,RPOOMLLJKIIGFAU58DA,32.2,0.0,0.0,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉和平路一段６７號,122.89,住,,,1121106,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0940708,264.69,4,2,3,有,無,18200000,68760,,0.0,0,頂樓加蓋；其他增建；,RPUNMLLKKIIGFAU56DA,248.78,0.0,15.91,無,0243
秀林鄉,土地,克尼布段180-3地號,184.4,,,,1121104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,950000,5152,,0.0,0,本筆土地賣方賣清,RPPOMLLKKIIGFAU78DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉文化八街１８５號,100.22,農,,,1121129,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1121103,189.63,4,2,5,有,無,13380000,70558,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUNMLNKKIIGFAU76DA,182.93,0.0,6.7,無,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市北昌五街５２號五樓之五,6.93,住,,,1121125,土地1建物1車位3,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860113,81.99000000000001,1,0,1,有,有,2400000,29272,升降機械,0.0,0,陽台外推；,RPROMLNKKIIGFAU56DA,21.83,0.0,3.28,有,0244
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路１１０之４號,26.12,商,,,1121119,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691212,99.41999999999999,2,2,1,有,無,4900000,49286,,0.0,0,,RPSNMLOKKIIGFAU66DA,83.35,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中美路２９９之１５號六樓,20.79,住,,,1121102,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850325,110.83999999999999,3,2,2,有,無,5600000,50523,,0.0,0,其他增建；,RPQOMLOKKIIGFAU56DA,77.06,0.0,5.76,有,0245
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛六街５５號,42.24,住,,,1121118,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0830414,178.93,0,0,0,無,有,5400000,30179,,0.0,0,,RPVOMLOKKIIGFAU07DA,128.79,14.4,0.0,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市復興街６號,242.0,商,,,1121110,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,,328.37,0,0,0,無,無,20000000,60907,,0.0,0,其他增建；,RPSNMLPKKIIGFAU76DA,328.37,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路１９號五樓之二,9.59,商,,,1121102,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,95.94999999999999,2,1,2,有,有,5150000,53674,,0.0,0,其他增建；,RPQNMLKKJIIGFAU58DA,64.22,0.0,11.83,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市中和街２１１號二樓之二,10.35,住,,,1121125,土地2建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890807,78.69,2,1,1,有,有,4220000,53628,,0.0,0,陽台外推；,RPROMLRJKIIGFAU86DA,35.89,13.09,5.75,有,0246
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路１５６號三樓之一,11.62,商,,,1121125,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121003,72.50999999999999,2,1,1,有,有,6670000,91987,,0.0,0,,RPROMLOKKIIGFAU66DA,45.54,0.0,6.9,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市基泰商場６號,42.0,,,,1121129,土地1建物1車位0,全,三層,透天厝,商業用,鋼筋混凝土造,0631203,123.92,3,2,2,有,無,5300000,42770,,0.0,0,,RPTOMLOKKIIGFAU86DA,123.92,0.0,0.0,無,0247
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明義五街３６號,129.23,,鄉村區,乙種建築用地,1121119,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830714,148.98,6,1,6,有,無,8000000,53698,,0.0,0,,RPQNMLPKKIIGFAU56DA,136.62,4.12,8.24,無,0248
新城鄉,房地(土地+建物),花蓮縣新城鄉北埔路７４巷２１號,66.0,住,,,1121110,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680509,84.75,3,1,2,有,無,4200000,49558,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPRNMLPKKIIGFAU66DA,84.75,0.0,0.0,無,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中央路四段４５０號三樓之三,17.79,住,,,1121121,土地2建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120327,71.18,1,1,1,有,無,5200000,73054,升降機械,6.87,0,,RPRNMLSKKIIGFAU96DA,38.26,0.0,7.46,有,0249
鳳林鎮,土地,鳳明段370-2地號,119.0,住,,,1121107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1082900,9100,,0.0,0,不含地上房屋親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNKKIIGFBU98DA,0.0,0.0,0.0,無,
秀林鄉,土地,克來寶段134-1地號,11.01,,,,1121113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,80000,7266,,0.0,0,,RPPNMLSKKIIGFAU86EA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國民七街５１號七樓之十三,4.67,商,,,1121121,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,51.260000000000005,2,1,1,有,有,3550000,69255,,0.0,0,其他增建；,RPOPMLKMJIIGFAU78DA,34.13,0.0,0.0,有,0250
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉吳全１２９之１號六樓之三,9.62,農,,,1121117,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881125,38.44,1,1,1,有,有,1200000,31217,,0.0,0,,RPPPMLKMJIIGFAU88DA,18.83,0.0,2.02,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉文化十一街２４巷６號,87.0,住,,,1121128,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690121,93.84,3,2,2,有,無,5500000,58610,,0.0,0,其他增建；,RPVOMLLJKIIGFAU66DA,93.84,0.0,0.0,無,
吉安鄉,土地,福興段374地號,73.0,住,,,1121130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1350000,18493,,0.0,0,未登記建物；,RPROMLQJKIIGFAU76DA,0.0,0.0,0.0,無,
吉安鄉,土地,太昌段1762-2地號,1000.0,農,,,1121113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9368000,9368,,0.0,0,,RPQNMLRJKIIGFAU66DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中原路３６８巷４２號,81.0,住,,,1121111,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0661018,110.12,4,2,4,有,無,9900000,89902,,0.0,0,頂樓加蓋；其他增建；,RPXNMLPKKIIGFAU27DA,110.12,0.0,0.0,無,0251
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉吳全１２９之１號三樓之十二,8.88,農,,,1121125,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881125,35.39,1,0,1,有,有,1000000,28257,,0.0,0,,RPQNMLSKKIIGFAU86DA,17.31,0.0,1.85,有,
壽豐鄉,土地,豐裡段1426地號,4913.47,,一般農業區,農牧用地,1121122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8880000,1807,,0.0,0,,RPVNMLSKKIIGFAU37DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市福光街３５３巷７號,97.08,,鄉村區,乙種建築用地,1121119,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701024,86.02,3,2,2,有,無,7000000,81376,,0.0,0,其他增建:車庫、廚房其他增建；,RPSOMLSKKIIGFAU17DA,86.02,0.0,0.0,無,0252
光復鄉,土地,大豐段354地號,4620.01,,一般農業區,農牧用地,1121117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1900000,411,,0.0,0,,RPQNMLNKKIIGFBU09DA,0.0,0.0,0.0,無,0253
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路１５６號二樓之五,6.44,商,,,1121109,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121003,40.11,1,0,1,有,有,3070000,76540,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQPMLPJKIIGFAU66DA,25.49,0.0,3.51,有,
新城鄉,房地(土地+建物),花蓮縣新城鄉民族路４１號,82.0,住,,,1121128,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0701205,167.03,5,2,5,有,無,6900000,41310,,0.0,0,,RPRPMLLKKIIGFAU09DA,167.03,0.0,0.0,無,0254
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路一段３巷２７６弄７６號,484.98,農,,,1121123,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070718,990.48,30,0,30,有,無,46500000,46947,,0.0,0,含傢俱設備費；其他增建；,RPTNMLNKKIIGFAU66DA,888.46,0.0,102.02,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市建昌路７號三樓之四,18.86,住,,,1121124,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831003,81.15,3,2,1,有,有,4900000,60382,,0.0,0,,RPQOMLSKKIIGFAU96DA,64.7,0.0,8.16,有,0255
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉豐路五段９３號,107.36,,一般農業區,甲種建築用地,1121118,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0721028,121.32,3,3,2,有,無,6150000,50692,,0.0,0,頂樓加蓋；其他增建；,RPWOMLSKKIIGFAU57DA,121.32,0.0,0.0,無,0256
秀林鄉,土地,帛士林段852地號,260.86,,一般農業區,農牧用地,1121117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,380000,1457,,0.0,0,,RPXOMLSKKIIGFAU67DA,0.0,0.0,0.0,無,0257
壽豐鄉,土地,豐裡段492-2地號,13.52,,鄉村區,乙種建築用地,1121129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,7396,,0.0,0,,RPWOMLTKKIIGFAU67DA,0.0,0.0,0.0,無,0258
新城鄉,土地,順安段762地號,4091.52,,一般農業區,農牧用地,1121109,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19000000,4644,,0.0,0,未登記建物；,RPUNMLRJKIIGFAU07DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市莊敬路１３號四樓,47.64,住,,,1121121,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720910,89.88,3,2,2,有,無,3600000,40053,,0.0,0,含傢俱設備費；,RPPNMLLKKIIGFAU68DA,81.56,0.0,0.0,無,0259
壽豐鄉,土地,政明段222地號,419.07,住,,,1121105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9800000,23385,,0.0,0,,RPVNMLPKKIIGFAU07DA,0.0,0.0,0.0,無,0260
花蓮市,房地(土地+建物),花蓮縣花蓮市民享二街５７號,58.0,住,,,1121106,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,,60.9,2,2,1,有,無,4400000,72250,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLSKKIIGFAU47DA,60.9,0.0,0.0,無,
