編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPUNMLMLKIIGFAU76DA,9,279.43,住家用,鋼筋混凝土造,103年12月25日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPXNMLLLKIIGFAU96DA,30,188.14,住家用,鋼筋混凝土造,83年2月8日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPPNMLKLKIIGFAU68DA,44,271.47,住商用,鋼筋混凝土造,68年11月23日,四層,一層 二層 三層 四層 防空避難室 屋頂突出物 騎樓,全筆移轉
RPPNMLMLKIIGFAU88DA,42,139.43,住家用,鋼筋混凝土加強磚造,71年5月4日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPXOMLLLKIIGFAU07DA,30,126.31,住家用,鋼筋混凝土造,82年10月27日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPRNMLMLKIIGFCU66DA,45,214.02,住商用,鋼筋混凝土造,67年10月5日,二層,一層 二層 騎樓,全筆移轉
RPXNMLMLKIIGFAU07DA,19,230.74,住家用,鋼筋混凝土造,93年12月16日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLRJKIIGFAU86DA,47,96.00,住家用,鋼筋混凝土加強磚造,65年6月9日,二層,一層 二層 騎樓,全筆移轉
RPTNMLKLKIIGFAU09DA,,60.90,住家用,鋼筋混凝土造,,二層,一層 二層,全筆移轉
RPOPMLMLKIIGFAU98DA,29,20.09,住家用,鋼筋混凝土造,83年11月15日,十二層,七層 陽台,全筆移轉
RPOPMLMLKIIGFAU98DA,29,6.23,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPOPMLMLKIIGFAU98DA,29,3.38,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPQNMLMLKIIGFAU98DA,,134.86,住家用,鋼筋混凝土加強磚造,71年2月0日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPXQMLPLKIIGFAU67DA,44,108.00,住家用,鋼筋混凝土加強磚造,68年8月6日,二層,一層 二層,全筆移轉
RPOOMLNKJIIGFAU78DA,,.23,共有部分（管理室）,鋼筋混凝土造,112年6月9日,五層,,持分移轉
RPOOMLNKJIIGFAU78DA,,103.45,集合住宅,鋼筋混凝土造,112年6月9日,五層,三層 陽台,全筆移轉
RPOOMLNKJIIGFAU78DA,,26.57,共有部份,鋼筋混凝土造,112年6月9日,五層,,持分移轉
RPQNMLLLKIIGFCU09DA,41,92.48,住家用,鋼筋混凝土加強磚造,71年7月20日,二層,一層 二層 騎樓,全筆移轉
RPPNMLNLKIIGFAU98DA,41,80.49,住家用,鋼筋混凝土加強磚造,71年9月15日,二層,一層 二層,全筆移轉
RPWNMLRLKIIGFAU47DA,44,154.40,住商用,鋼筋混凝土造,68年8月20日,三層,一層 二層 三層 屋頂突出物 騎樓 地下層,全筆移轉
RPTNMLQLKIIGFAU07DA,1,35.58,集合住宅,鋼筋混凝土造,112年4月6日,八層,五層 陽台,全筆移轉
RPTNMLQLKIIGFAU07DA,1,22.59,共有部份,鋼筋混凝土造,112年4月6日,八層,,持分移轉
RPPNMLLKKIIGFBU78DA,25,175.64,住家用,鋼骨鋼筋混凝土造,88年3月30日,四層,一層 二層 三層 四層 陽台 平台,全筆移轉
RPPNMLMJKIIGFAU68DA,15,188.12,住家用,鋼筋混凝土造,97年7月15日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPWNMLKLKIIGFAU76DA,1,76.12,集合住宅,鋼筋混凝土造,111年10月24日,五層,二層 陽台,全筆移轉
RPWNMLKLKIIGFAU76DA,1,19.11,共有部分,鋼筋混凝土造,111年10月24日,五層,,持分移轉
RPWNMLKLKIIGFAU76DA,1,14.93,共有部分（停車空間）,鋼筋混凝土造,111年10月24日,五層,,持分移轉
RPSPMLPJKIIGFAU86DA,,45.58,集合住宅,鋼筋混凝土造,112年10月3日,七層,三層 陽台,全筆移轉
RPSPMLPJKIIGFAU86DA,,17.42,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPROMLQLKIIGFAU96DA,,46.67,集合住宅,鋼筋混凝土造,112年10月3日,七層,二層 陽台,全筆移轉
RPROMLQLKIIGFAU96DA,,18.87,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPTNMLSLKIIGFAU27DA,43,132.12,住商用,鋼筋混凝土造,69年8月6日,四層,一層 二層 三層 四層 屋頂突出物 騎樓,全筆移轉
RPSNMLKMJIIGFAU98DA,28,47.42,住家用,鋼筋混凝土造,84年6月8日,七層,七層 陽台 花台,全筆移轉
RPSNMLKMJIIGFAU98DA,28,10.19,共有部份,鋼筋混凝土造,84年6月8日,七層,,持分移轉
RPSNMLKMJIIGFAU98DA,28,9.55,共有部份,鋼筋混凝土造,84年6月8日,七層,,持分移轉
RPWNMLSLKIIGFAU57DA,29,63.05,住家用,鋼筋混凝土造,83年10月26日,九層,七層 陽台 花台,全筆移轉
RPWNMLSLKIIGFAU57DA,29,6.50,共有部份,鋼筋混凝土造,83年10月26日,九層,,持分移轉
RPWNMLSLKIIGFAU57DA,29,15.49,共有部份,鋼筋混凝土造,83年10月26日,九層,,持分移轉
RPUPMLPJKIIGFAU07DA,,29.00,集合住宅,鋼筋混凝土造,112年10月3日,七層,三層 陽台,全筆移轉
RPUPMLPJKIIGFAU07DA,,11.11,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPTPMLPJKIIGFAU96DA,,29.00,集合住宅,鋼筋混凝土造,112年10月3日,七層,三層 陽台,全筆移轉
RPTPMLPJKIIGFAU96DA,,11.11,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPQNMLKKJIIGFAU58DA,26,76.05,住家用,鋼筋混凝土造,86年7月18日,十二層,五層 陽台,全筆移轉
RPQNMLKKJIIGFAU58DA,26,19.90,共有部份,鋼筋混凝土造,86年7月18日,十二層,,持分移轉
RPQNMLPLKIIGFAU66DA,24,320.18,住家用,鋼筋混凝土造,88年7月12日,三層,一層 二層 三層 陽台,全筆移轉
RPWPMLPJKIIGFAU27DA,,45.58,集合住宅,鋼筋混凝土造,112年10月3日,七層,四層 陽台,全筆移轉
RPWPMLPJKIIGFAU27DA,,17.42,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPWNMLMLKIIGFAU96DA,,112.34,集合住宅,鋼筋混凝土造,112年10月13日,八層,四層 陽台,全筆移轉
RPWNMLMLKIIGFAU96DA,,46.57,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPSNMLMKKIIGFAU09DA,46,100.76,住商用,鋼筋混凝土加強磚造,66年7月27日,二層,一層 二層 騎樓,全筆移轉
RPQOMLRLKIIGFAU96DA,28,187.98,住家用,鋼筋混凝土造,84年10月14日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLRLKIIGFAU86DA,46,114.92,住家用,鋼筋混凝土造,67年5月18日,二層,一層 二層,全筆移轉
RPTNMLPKKIIGFAU86DA,44,94.73,住家用,鋼筋混凝土加強磚造,68年10月16日,二層,一層 二層,全筆移轉
RPUNMLSLKIIGFAU37DA,,112.34,集合住宅,鋼筋混凝土造,112年10月13日,八層,六層 陽台,全筆移轉
RPUNMLSLKIIGFAU37DA,,46.57,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPUNMLSLKIIGFAU37DA,,16.50,共有部分（停車空間）,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPPOMLRLKIIGFAU86DA,44,85.36,住商用,鋼筋混凝土加強磚造,69年1月11日,二層,一層 二層 騎樓,全筆移轉
RPOOMLTLKIIGFAU96DA,29,30.89,住家用,鋼筋混凝土造,83年8月11日,八層,三層 陽台,全筆移轉
RPOOMLTLKIIGFAU96DA,29,13.90,共有部份,鋼筋混凝土造,83年8月11日,八層,,持分移轉
RPVOMLQLKIIGFAU37DA,,45.23,集合住宅,鋼筋混凝土造,112年10月3日,七層,七層 陽台,全筆移轉
RPVOMLQLKIIGFAU37DA,,17.24,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPVOMLQLKIIGFAU37DA,,11.00,共有部分（停車空間）,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPWOMLRJKIIGFAU37DA,42,108.54,住商用,鋼筋混凝土加強磚造,70年6月12日,二層,一層 二層 騎樓,全筆移轉
RPROMLLKKIIGFAU98DA,42,67.58,住家用,鋼筋混凝土造,70年12月4日,五層,五層,全筆移轉
RPROMLLKKIIGFAU98DA,42,12.13,共有部份,鋼筋混凝土造,70年12月4日,五層,,持分移轉
RPROMLLKKIIGFAU98DA,42,1.64,共有部份,鋼筋混凝土造,70年12月4日,,,持分移轉
RPTOMLSLKIIGFAU37DA,,186.69,住宅,鋼筋混凝土造,112年11月3日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPRNMLLJJHJGFAU68DA,31,240.35,住商用,鋼筋混凝土造,81年10月1日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPQNMLMLKIIGFBU09DA,37,123.40,住商用,鋼筋混凝土加強磚造,75年10月20日,二層,一層 二層 陽台 平台,全筆移轉
RPTNMLOJJHJGFAU56DA,46,104.21,住家用,鋼筋混凝土加強磚造,66年12月29日,二層,一層 二層 騎樓,全筆移轉
RPPNMLOJJHJGFBU88DA,36,86.18,住家用,鋼筋混凝土加強磚造,76年7月8日,二層,一層 二層 屋頂突出物,全筆移轉
RPROMLNJJHJGFAU98DA,17,194.69,住家用,鋼筋混凝土造,95年6月19日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPUNMLOJJHJGFAU66DA,26,189.66,住商用,鋼筋混凝土造,86年12月26日,四層,一層 二層 三層 四層 陽台 平台 騎樓,全筆移轉
RPRNMLPJJHJGFAU09DA,43,101.91,住家用,鋼筋混凝土加強磚造,70年2月2日,二層,一層 二層,全筆移轉
RPVNMLOLJIIGFAU96DA,44,108.21,住商用,鋼筋混凝土加強磚造,68年12月21日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPSOMLKLJIIGFAU98DA,24,163.68,住家用,鋼筋混凝土造,88年5月18日,三層,一層 二層 三層 陽台,全筆移轉
RPRNMLOLJIIGFAU56DA,46,155.74,住商用,鋼筋混凝土加強磚造,67年1月25日,二層,一層 二層 騎樓,全筆移轉
RPRPMLPJKIIGFAU76DA,,81.20,集合住宅,鋼筋混凝土造,112年10月3日,七層,二層 陽台,全筆移轉
RPRPMLPJKIIGFAU76DA,,31.12,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPPOMLPJJHJGFAU98DA,,112.34,集合住宅,鋼筋混凝土造,112年10月13日,八層,七層 陽台,全筆移轉
RPPOMLPJJHJGFAU98DA,,46.57,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPPOMLPJJHJGFAU98DA,,16.50,共有部分（停車空間）,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPPOMLQLKIIGFAU76DA,27,29.85,住家用,鋼筋混凝土造,85年10月29日,十六層,十層 陽台,全筆移轉
RPPOMLQLKIIGFAU76DA,27,4.94,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPPOMLQLKIIGFAU76DA,27,7.55,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPOOMLTJJHJGFAU66DA,42,101.83,住商用,鋼筋混凝土加強磚造,70年11月18日,二層,一層 二層 騎樓,全筆移轉
RPPNMLPJJHJGFBU98DA,,108.40,住家用,加強磚造,,二層,一層 二層 騎樓,全筆移轉
RPXOMLPJKIIGFAU27DA,,29.00,集合住宅,鋼筋混凝土造,112年10月3日,七層,四層 陽台,全筆移轉
RPXOMLPJKIIGFAU27DA,,11.11,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPWOMLQLKIIGFAU47DA,,38.28,集合住宅,鋼筋混凝土造,112年10月3日,七層,三層 陽台,全筆移轉
RPWOMLQLKIIGFAU47DA,,14.66,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPWOMLPJKIIGFAU17DA,,42.93,集合住宅,鋼筋混凝土造,112年10月3日,七層,三層 陽台,全筆移轉
RPWOMLPJKIIGFAU17DA,,16.46,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPOPMLQLKIIGFAU76DA,,29.00,集合住宅,鋼筋混凝土造,112年10月3日,七層,四層 陽台,全筆移轉
RPOPMLQLKIIGFAU76DA,,11.11,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPXOMLQLKIIGFAU57DA,,42.93,集合住宅,鋼筋混凝土造,112年10月3日,七層,四層 陽台,全筆移轉
RPXOMLQLKIIGFAU57DA,,16.46,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPWOMLKKJHJGFAU66DA,40,257.21,住商用,鋼筋混凝土造,72年7月26日,三層,一層 二層 三層 屋頂突出物 騎樓 地下層,全筆移轉
RPXOMLKKJHJGFAU76DA,43,71.28,住家用,鋼筋混凝土加強磚造,69年7月14日,二層,一層 二層,全筆移轉
RPSNMLMKJHJGFAU98DA,28,70.14,商業用,鋼筋混凝土造,85年3月6日,五層,二層 陽台,全筆移轉
RPSNMLMKJHJGFAU98DA,28,15.93,共有部份,鋼筋混凝土造,85年3月6日,五層,,持分移轉
RPTOMLLKJHJGFAU09DA,3,189.10,住家用,鋼筋混凝土造,109年9月21日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPROMLMKJHJGFAU98DA,28,43.38,住家用,鋼筋混凝土造,84年7月1日,五層,五層 陽台,全筆移轉
RPROMLMKJHJGFAU98DA,28,13.59,共有部份,鋼筋混凝土造,84年7月1日,五層,,持分移轉
RPVOMLLKJHJGFAU66DA,29,33.24,住家用,鋼筋混凝土造,83年11月15日,十二層,八層 陽台 露台,全筆移轉
RPVOMLLKJHJGFAU66DA,29,6.56,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPVOMLLKJHJGFAU66DA,29,3.58,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPOOMLOJKIIGFAU88DA,42,108.84,住家用,鋼筋混凝土造,70年12月14日,五層,二層 陽台,全筆移轉
RPOOMLOJKIIGFAU88DA,42,14.82,共有部份,鋼筋混凝土造,70年12月14日,五層,,持分移轉
RPSNMLQKJHJGFAU76DA,17,161.00,住家用,鋼筋混凝土造,95年5月10日,三層,一層 二層 三層 陽台,全筆移轉
RPXPMLPJKIIGFAU37DA,,29.00,集合住宅,鋼筋混凝土造,112年10月3日,七層,六層 陽台,全筆移轉
RPXPMLPJKIIGFAU37DA,,11.11,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPSOMLQLKIIGFAU07DA,,29.00,集合住宅,鋼筋混凝土造,112年10月3日,七層,二層 陽台,全筆移轉
RPSOMLQLKIIGFAU07DA,,11.11,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPUOMLQLKIIGFAU27DA,,28.71,集合住宅,鋼筋混凝土造,112年10月3日,七層,七層 陽台,全筆移轉
RPTOMLQLKIIGFAU17DA,,28.71,集合住宅,鋼筋混凝土造,112年10月3日,七層,七層 陽台,全筆移轉
RPUOMLQLKIIGFAU27DA,,10.99,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPTOMLQLKIIGFAU17DA,,10.99,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPTOMLMJJHJGFAU09DA,29,9.53,共有部份,鋼筋混凝土造,84年3月21日,十三層,,持分移轉
RPTOMLMJJHJGFAU09DA,29,87.04,住家用,鋼筋混凝土造,84年3月21日,十三層,十三層 陽台 花台,全筆移轉
RPTOMLMJJHJGFAU09DA,29,15.50,共有部份,鋼筋混凝土造,84年3月21日,十三層,,持分移轉
RPPNMLLLJHJGFAU68DA,39,96.98,住商用,鋼筋混凝土加強磚造,74年3月9日,二層,一層 二層 騎樓,全筆移轉
RPWOMLMKJHJGFAU86DA,18,157.56,住家用,鋼筋混凝土造,94年5月16日,三層,一層 二層 三層 陽台,全筆移轉
RPPOMLKLKIIGFAU78DA,47,69.60,住家用,鋼筋混凝土加強磚造,66年3月31日,二層,一層 二層,全筆移轉
RPTOMLSKJHJGFAU17DA,30,83.48,住商用,鋼筋混凝土造,82年12月15日,七層,一層 二層 陽台 平台,全筆移轉
RPTOMLSKJHJGFAU17DA,30,7.80,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPTOMLSKJHJGFAU17DA,30,13.15,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPVNMLMLJHJGFAU76DA,19,199.85,住家用,鋼筋混凝土造,93年10月18日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPXOMLMLJHJGFAU07DA,46,55.56,住家用,鋼筋混凝土加強磚造,66年11月2日,一層,一層,全筆移轉
RPTNMLMLJHJGFCU76DA,45,74.42,住家用,鋼筋混凝土造,67年10月26日,一層,一層,全筆移轉
RPTNMLPLJHJGFAU86DA,47,90.90,住家用,鋼筋混凝土加強磚造,65年9月14日,二層,一層 二層 騎樓,全筆移轉
RPOPMLLKKIIGFAU78DA,37,96.80,住家用,鋼筋混凝土造,75年7月30日,二層,一層 二層 陽台,全筆移轉
RPTNMLNJJHJGFAU09DA,38,108.10,住家用,鋼筋混凝土造,74年10月30日,二層,一層 二層 陽台,全筆移轉
RPSNMLSKKIIGFCU27DA,33,148.39,住家用,鋼筋混凝土造,80年3月11日,三層,一層 二層 三層 騎樓,全筆移轉
RPSNMLSKKIIGFCU27DA,33,144.56,住家用,鋼筋混凝土造,80年3月11日,三層,一層 二層 三層 騎樓,全筆移轉
RPWOMLRKJHJGFAU37DA,29,11.75,共有部份,鋼筋混凝土造,84年3月21日,十三層,,持分移轉
RPWOMLRKJHJGFAU37DA,29,100.43,住家用,鋼筋混凝土造,84年3月21日,十三層,三層 陽台 花台,全筆移轉
RPWOMLRKJHJGFAU37DA,29,13.37,共有部份,鋼筋混凝土造,84年3月21日,十三層,,持分移轉
RPOOMLOLJHJGFAU98DA,42,184.39,住家用,鋼筋混凝土加強磚造,70年12月18日,二層,一層 二層 陽台 屋頂突出物 露台,全筆移轉
RPQNMLQJKHJGFAU56DA,38,75.37,住家用,鋼筋混凝土造,75年1月13日,五層,一層,全筆移轉
RPQNMLQJKHJGFAU56DA,38,15.70,共有部份,鋼筋混凝土造,75年1月13日,五層,,持分移轉
RPROMLQKKHJGFAU86DA,1,28.79,集合住宅,鋼筋混凝土造,111年6月30日,五層,五層 陽台,全筆移轉
RPROMLQKKHJGFAU86DA,1,10.15,共有部份,鋼筋混凝土造,111年6月30日,五層,,持分移轉
RPPOMLTKKHJGFAU96DA,35,249.60,住商用,鋼筋混凝土造,77年7月22日,三層,一層 二層 三層 陽台 防空避難室 屋頂突出物 騎樓,全筆移轉
RPVNMLOKKIIGFAU96DA,31,11.48,停車空間,鋼筋混凝土造,81年11月17日,六層,,持分移轉
RPVNMLOKKIIGFAU96DA,31,12.15,共有部份,鋼筋混凝土造,81年11月17日,六層,,持分移轉
RPVNMLOKKIIGFAU96DA,31,57.77,住家用,鋼筋混凝土造,81年11月17日,六層,二層 陽台,全筆移轉
RPUOMLPKKHJGFAU07DA,28,24.88,住家用,鋼筋混凝土造,84年8月19日,十一層,四層 陽台,全筆移轉
RPUOMLPKKHJGFAU07DA,28,8.31,共有部份,鋼筋混凝土造,84年8月19日,十一層,,持分移轉
RPPOMLPJLHJGFAU56DA,,36.37,集合住宅,鋼筋混凝土造,112年11月16日,七層,二層 陽台,全筆移轉
RPPOMLPJLHJGFAU56DA,,13.63,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPVNMLQJLHJGFAU17DA,64,76.16,住家用,加強磚造、木石磚造（雜木）,,一層,一層,全筆移轉
RPWNMLPJKIIGFAU07DA,,86.33,集合住宅,鋼筋混凝土造,112年10月3日,七層,四層 陽台,全筆移轉
RPWNMLPJKIIGFAU07DA,,42.60,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPQNMLPJKIIGFAU09DA,,86.33,集合住宅,鋼筋混凝土造,112年10月3日,七層,二層 陽台,全筆移轉
RPQNMLPJKIIGFAU09DA,,42.60,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPPOMLPJKIIGFAU09DA,,104.03,集合住宅,鋼筋混凝土造,112年10月3日,七層,二層 陽台,全筆移轉
RPPOMLPJKIIGFAU09DA,,49.94,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPPOMLPJKIIGFAU09DA,,15.37,共有部分（停車空間）,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPRNMLPJKIIGFAU56DA,,103.86,集合住宅,鋼筋混凝土造,112年10月3日,七層,三層 陽台,全筆移轉
RPRNMLPJKIIGFAU56DA,,49.94,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPXNMLPJKIIGFAU17DA,,86.33,集合住宅,鋼筋混凝土造,112年10月3日,七層,五層 陽台,全筆移轉
RPXNMLPJKIIGFAU17DA,,42.60,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPQOMLPJKIIGFAU56DA,,103.86,集合住宅,鋼筋混凝土造,112年10月3日,七層,四層 陽台,全筆移轉
RPQOMLPJKIIGFAU56DA,,49.94,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPQOMLPJKIIGFAU56DA,,15.37,共有部分（停車空間）,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPQOMLTJJIIGFAU86DA,40,83.26,住家用,鋼筋混凝土加強磚造,72年10月28日,二層,一層 二層,全筆移轉
RPSOMLPJKIIGFAU76DA,,103.86,集合住宅,鋼筋混凝土造,112年10月3日,七層,六層 陽台,全筆移轉
RPSOMLPJKIIGFAU76DA,,49.94,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPSOMLPJKIIGFAU76DA,,15.37,共有部分（停車空間）,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPXNMLMKKIIGFAU96DA,47,98.50,住商用,鋼筋混凝土加強磚造,65年11月26日,二層,一層 二層 騎樓,全筆移轉
RPPPMLMKKIIGFAU98DA,19,134.11,住家用,鋼筋混凝土造,94年4月26日,三層,一層 二層 三層 陽台,全筆移轉
RPPPMLLKKIIGFAU88DA,42,96.85,住家用,鋼筋混凝土加強磚造,70年12月31日,二層,一層 二層,全筆移轉
RPPNMLSLJIIGFAU76DA,27,131.76,住家用,鋼筋混凝土造,85年5月20日,三層,一層 二層 三層 陽台 平台 騎樓,全筆移轉
RPXNMLRJKIIGFAU37DA,,43.10,集合住宅,鋼筋混凝土造,112年9月27日,五層,一層,全筆移轉
RPXNMLRJKIIGFAU37DA,,31.55,共有部份,鋼筋混凝土造,112年9月27日,五層,,持分移轉
RPPNMLRKJIIGFAU56DA,37,64.47,住家用,鋼筋混凝土造,75年9月6日,二層,一層 二層,持分移轉
RPQNMLMKKIIGFBU98DA,24,305.20,農用集貨場,鋼骨造,88年9月17日,一層,一層,全筆移轉
RPQNMLSJKIIGFBU86DA,26,203.85,住商用,鋼筋混凝土造,86年9月13日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPPNMLOKKIIGFBU09DA,41,115.02,住商用,鋼筋混凝土造,71年10月5日,二層,一層 二層 騎樓,全筆移轉
RPVOMLOJKIIGFAU96DA,9,263.15,住家用,鋼筋混凝土造,103年10月23日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPROMLOKJIIGFAU56DA,1,245.55,住家用,鋼筋混凝土造,112年4月13日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPUOMLLKIIIGFAU09DA,52,112.48,住家用,鋼筋混凝土加強磚造,61年3月14日,二層,一層 二層,全筆移轉
RPXOMLOKKIIGFAU27DA,,103.86,集合住宅,鋼筋混凝土造,112年10月3日,七層,五層 陽台,全筆移轉
RPXOMLOKKIIGFAU27DA,,49.94,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPPPMLOKKIIGFAU56DA,,86.33,集合住宅,鋼筋混凝土造,112年10月3日,七層,六層 陽台,全筆移轉
RPPPMLOKKIIGFAU56DA,,42.60,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPXOMLOKKIIGFAU27DA,,15.37,共有部分（停車空間）,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPUPMLTKKIIGFAU57DA,5,53.40,集合住宅,鋼筋混凝土造,107年4月27日,十二層,二層 陽台,全筆移轉
RPUPMLTKKIIGFAU57DA,5,12.17,本共有部份之項目有防空避難室兼停車空間、機電設備、騎樓、Ｆ梯安全梯、一樓梯廳、一樓門廳、管委會使用空間、車道、Ｃ棟垃圾處理區等９項。,鋼筋混凝土造,107年4月27日,十二層,,持分移轉
RPUPMLTKKIIGFAU57DA,5,15.78,共有部份,鋼筋混凝土造,107年4月27日,十二層,,持分移轉
RPUNMLKLKIIGFAU56DA,29,196.24,住家用,鋼筋混凝土造,83年11月23日,三層,一層 二層 三層 陽台 平台 屋頂突出物 露台,全筆移轉
RPPNMLPKKIIGFAU09DA,,103.99,集合住宅,鋼筋混凝土造,112年10月3日,七層,七層 陽台,全筆移轉
RPPNMLPKKIIGFAU09DA,,49.94,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPQOMLOLJIIGFAU56DA,4,47.25,集合住宅,鋼筋混凝土造,108年11月28日,五層,二層 陽台,全筆移轉
RPPNMLPKKIIGFAU09DA,,15.37,共有部分（停車空間）,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPQOMLOLJIIGFAU56DA,4,9.73,本共有部分之項目有安全梯、梯廳、機房（一）、（二）、電梯、管理室等,鋼筋混凝土造,108年11月28日,五層,,持分移轉
RPVOMLMKKIIGFAU86DA,47,94.54,住家用,鋼筋混凝土造,65年7月24日,二層,一層 二層 騎樓,全筆移轉
RPPNMLLLKIIGFAU78DA,41,131.82,住家用,鋼筋混凝土加強磚造,72年3月23日,二層,一層 二層,全筆移轉
RPQPMLKMJIIGFAU98DA,46,94.51,住家用,鋼筋混凝土加強磚造,67年1月17日,二層,一層 二層,全筆移轉
RPOOMLOKKIIGFAU98DA,30,200.42,住家用,鋼筋混凝土造,82年11月17日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPPNMLRLKIIGFAU76DA,,86.33,集合住宅,鋼筋混凝土造,112年10月3日,七層,三層 陽台,全筆移轉
RPXOMLKMJIIGFAU96DA,45,150.40,住商用,鋼筋混凝土加強磚造,67年5月22日,二層,一層 二層 騎樓,全筆移轉
RPPNMLRLKIIGFAU76DA,,42.60,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPWNMLQLKIIGFAU37DA,47,98.29,住家用,鋼筋混凝土加強磚造,65年5月8日,二層,一層 二層,持分移轉
RPROMLLJJIIGFAU78DA,29,98.92,住家用,鋼筋混凝土造,84年4月22日,六層,四層 陽台,全筆移轉
RPROMLLJJIIGFAU78DA,29,34.41,共有部份,鋼筋混凝土造,84年4月22日,六層,,持分移轉
RPVOMLSJJHJGFAU27DA,45,47.12,住家用,鋼筋混凝土加強磚造,68年4月27日,一層,一層,全筆移轉
RPSOMLNJJHJGFAU09DA,27,53.08,住家用,鋼筋混凝土造,86年3月10日,七層,三層 陽台,全筆移轉
RPSOMLNJJHJGFAU09DA,27,10.74,共有部份,鋼筋混凝土造,86年3月10日,七層,,持分移轉
RPSOMLNJJHJGFAU09DA,27,7.22,共有部份,鋼筋混凝土造,86年3月10日,七層,,持分移轉
RPUOMLSJJHJGFAU17DA,45,48.42,住家用,鋼筋混凝土加強磚造,68年4月27日,一層,一層,全筆移轉
RPRNMLRLKIIGFAU96DA,,48.99,集合住宅,鋼筋混凝土造,112年10月3日,七層,七層 陽台,全筆移轉
