鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
吉安鄉,土地,吉興段837地號,1653.0,工,,,1130522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,35000000,21174,,0.0,0,,RPVNMLRLRHJGFAU08DA,0.0,0.0,0.0,無,
吉安鄉,土地,吉興段837-5地號,1585.77,工,,,1130522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,33579000,21175,,0.0,0,,RPTNMLRLRHJGFAU87DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市仁愛街１６號,35.6,住,,,1130523,土地2建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0710227,128.61,1,2,3,有,無,8000000,62204,,0.0,0,其他增建；包含公共設施保留地用地；,RPSOMLRLRHJGFAU87DA,100.18,0.0,0.0,無,260
吉安鄉,土地,永興段1225地號,514.23,,鄉村區,乙種建築用地,1130512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,18800000,36560,,0.0,0,,RPPPMLSJIIJGFAU76DA,0.0,0.0,0.0,無,261
吉安鄉,土地,慶豐段2315-2地號,185.0,住,,,1130520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9500000,51351,,0.0,0,,RPUNMLSJIIJGFAU07DA,0.0,0.0,0.0,無,262
吉安鄉,土地,慶豐段2315-3地號,340.0,住,,,1130520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,17450000,51324,,0.0,0,,RPVNMLSJIIJGFAU17DA,0.0,0.0,0.0,無,263
吉安鄉,土地,慶豐段2315地號,313.0,住,,,1130520,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,17050000,54473,,0.0,0,,RPPNMLQKIIJGFAU09DA,0.0,0.0,0.0,無,
豐濱鄉,土地,長虹段31地號,16308.51,都市：其他:保護區,,,1130524,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4800000,294,,0.0,0,包含公共設施保留地用地；,RPTNMLPLRHJGFBU77DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街１６８號七樓之二,12.4,商,,,1130512,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100528,69.65,0,0,0,無,有,5700000,81838,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLTLIIJGFAU37DA,36.9,0.0,8.63,有,264
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村９５之９號,141.79,農,,,1130502,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130902,204.74,4,2,5,有,無,17450000,85230,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRNMLPKJIJGFAU66DA,195.61,0.0,9.13,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十街１５０號,89.0,住,,,1130521,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0670915,117.8,5,2,2,有,無,7200000,61121,,0.0,0,頂樓加蓋；其他增建；,RPUNMLMKRHJGFAU37DA,117.8,0.0,0.0,無,
豐濱鄉,土地,東興段25地號,781.13,,風景區,農牧用地,1130519,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,1408,,0.0,0,,RPQNMLKLQHJGFBU86DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉勝安二街３２號二樓之二,36.16,住,,,1130428,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,102.87,2,2,2,有,無,7150000,69505,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSOMLMLIIJGFAU56DA,63.81,0.0,12.77,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海十街５８之１號六樓之一,30.5,住,,,1130412,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,85.16,2,2,2,有,有,7100000,83372,,0.0,0,經雙方協議，因權狀坪數增加1.73平方公尺，另於113年12月28日議定由買方找補金額為新台幣56800元予賣方。預售屋、或土地及建物分件登記案件；,RPRPMLSKJIJGFAU17DA,55.32,0.0,6.39,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉廣賢路一段３４９巷７號五樓之一,24.29,,特定農業區,甲種建築用地,1130417,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130207,89.74000000000001,2,2,2,有,無,6920000,77112,,0.0,0,,RPOOMLRKIIJGFAU56DA,54.16,0.0,5.43,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村９５之１３號,137.08,農,,,1130402,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130920,206.35,4,2,5,有,無,17500000,84807,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVNMLQLJIJGFAU27DA,199.66,0.0,6.69,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南埔八街１９號,242.0,住,,,1130302,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土造,,59.64,0,0,0,無,無,17710000,296948,,0.0,0,,RPQNMLOJRHJGFAU07DA,59.64,0.0,0.0,無,
吉安鄉,土地,吉興段749地號,989.79,農,,,1130302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5688000,5747,,0.0,0,,RPPNMLQLQHJGFAU27DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東里九街８７號四樓之二,40.0,住,,,1130318,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130709,145.26,3,2,2,有,有,8500000,61753,坡道平面,20.57,800000,預售屋、或土地及建物分件登記案件；,RPXNMLSKRHJGFAU28DA,75.95,0.0,8.02,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路６號四樓之五,5.51,商,,,1130322,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870507,46.74,1,1,1,有,有,3580000,76594,,0.0,0,,RPSPMLSKRHJGFAU97DA,35.84,0.0,1.94,有,265
壽豐鄉,土地,大湖腳段226地號,9559.41,,山坡地保育區,林業用地,1130329,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650000,68,,0.0,0,,RPTNMLMJRHJGFAU17DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海十街５８之１號三樓之一,30.5,住,,,1130304,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,85.16,2,2,2,有,有,6300000,73978,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWNMLQJJIJGFAU17DA,55.32,0.0,6.39,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海四街２４６巷１弄７號,66.0,,鄉村區,乙種建築用地,1130216,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020409,117.75,3,2,3,有,無,8800000,74735,,0.0,0,其他增建；,RPTNMLMKRHJGFAU27DA,100.31,0.0,17.44,無,266
瑞穗鄉,土地,瑞祥段324地號,5321.73,,一般農業區,農牧用地,1130228,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8000000,1503,,0.0,0,未登記建物；,RPQNMLNKRHJGFCU27DA,0.0,0.0,0.0,無,
壽豐鄉,土地,志新段238地號,209.94,住,,,1130228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2750000,13099,,0.0,0,,RPPOMLQJJIJGFAU56DA,0.0,0.0,0.0,無,267
花蓮市,土地,富國段414地號,174.0,住,,,1130206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,18422250,105875,,0.0,0,,RPUOMLSJIIJGFAU17DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福興一街５１之３號,83.71,住,,,1130109,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130816,198.95999999999998,4,2,4,有,無,13200000,66345,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXNMLTLIIJGFAU67DA,176.01,0.0,22.66,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海十街５８之１號五樓之一,30.5,住,,,1130114,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,99.39,2,2,2,有,有,7350000,73951,,0.0,0,公共設施含車位編號:2號  ； 車位價款:新台幣100萬元整預售屋、或土地及建物分件登記案件；,RPOOMLQJJIJGFAU09DA,55.32,0.0,6.39,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海十街５８之１號五樓之二,32.82,住,,,1130114,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,92.11,2,2,2,有,有,6800000,73825,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRRMLMKJIJGFAU76DA,60.44,0.0,6.42,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海十街５８之１號六樓之二,32.82,住,,,1130120,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,92.11,2,2,2,有,有,6950000,75453,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTPMLSKJIJGFAU37DA,60.44,0.0,6.42,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東里九街８７號三樓之一,41.0,住,,,1121213,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130709,147.60999999999999,3,2,2,有,有,8500000,60611,坡道平面,20.57,800000,預售屋、或土地及建物分件登記案件；,RPVNMLSKRHJGFAU08DA,76.44,0.0,9.02,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海四街２２１號,153.0,,鄉村區,乙種建築用地,1121213,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0700914,120.92,2,2,2,有,無,7000000,57890,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLPLJIJGFAU66DA,120.92,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村１７之１０號四樓之二,37.27,住,,,1121109,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130605,106.31,3,2,2,有,無,8850000,83247,,0.0,0,本戶購買停車位於法定空地上約定專用停車位價格新台幣1150000元整預售屋、或土地及建物分件登記案件；,RPVNMLTKRHJGFAU18DA,70.38,0.0,7.34,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路５２號二樓之三,12.96,住,,,1121122,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,53.66,1,1,1,有,無,4057000,75606,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQNMLPLIIJGFAU56DA,29.86,0.0,4.65,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海十街５８之１號四樓之一,30.5,住,,,1121103,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,85.16,2,2,2,有,有,6200000,72804,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXNMLQJJIJGFAU27DA,55.32,0.0,6.39,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉勝安二街３２號三樓之二,36.16,住,,,1121127,土地2建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,121.96000000000001,2,2,2,有,無,8300000,69012,一樓平面,19.08,1200000,預售屋購買土地建物新台幣710萬元整另購買車位新台幣120萬元整合計新台幣830萬元整預售屋、或土地及建物分件登記案件；,RPSOMLSKJIJGFAU17DA,63.81,0.0,12.77,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉勝安二街３２號五樓之二,36.16,住,,,1121128,土地2建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,121.96000000000001,2,2,2,有,無,9000000,75816,一樓平面,19.08,1200000,預售屋、或土地及建物分件登記案件；,RPUOMLPKJIJGFAU07DA,63.81,0.0,12.77,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉勝安二街３２號三樓之一,36.34,住,,,1121108,土地2建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,122.69,2,2,2,有,無,8300000,68526,一樓平面,19.08,1200000,預售屋、或土地及建物分件登記案件；,RPOOMLLLJIJGFAU78DA,64.01,0.0,13.18,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村１７之１０號三樓之三,37.7,住,,,1121014,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130605,107.88999999999999,3,2,2,有,無,8750000,81101,,0.0,0,本戶購買停車位於法定空地上約定專用停車位價格新台幣1150000元整預售屋、或土地及建物分件登記案件；,RPUNMLTKRHJGFAU08DA,71.51,0.0,7.45,有,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市豐村１７之９號四樓之一,40.39,住,,,1121007,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130605,135.84,3,2,2,有,無,9880000,73547,一樓平面,20.54,1400000,預售屋、或土地及建物分件登記案件；,RPRNMLTKRHJGFAU77DA,76.63,0.0,7.68,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里九街８７號五樓之五,32.0,住,,,1121001,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130709,104.62,3,2,2,有,有,6270000,59931,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPOMLRJIIJGFAU56DA,63.57,0.0,6.82,有,
吉安鄉,土地,仁恥段295-2地號,14.0,都市：其他:道路用地,,,1121001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,28571,,0.0,0,包含公共設施保留地用地；,RPOOMLRJIIJGFAU09DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉勝安二街３２號四樓之二,36.16,住,,,1121028,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,102.87,2,2,2,有,無,6950000,67561,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPOMLLLJIJGFAU88DA,63.81,0.0,12.77,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東里九街８７號二樓之五,31.0,住,,,1120915,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130709,125.11,3,2,2,有,有,6800000,58351,坡道平面,20.57,700000,預售屋、或土地及建物分件登記案件；,RPTOMLKMRHJGFAU37DA,63.57,0.0,6.74,有,018
花蓮市,房地(土地+建物),花蓮縣花蓮市國福街１１０巷３５號,112.29,,一般農業區,甲種建築用地,1120914,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130814,153.36,3,2,4,有,無,12300000,80203,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQOMLQKIIJGFAU66DA,143.75,0.0,9.61,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國福街１１０巷３１號,114.79,,一般農業區,甲種建築用地,1120923,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130814,155.61,4,2,4,有,無,12546000,80625,,0.0,0,預售屋、或土地及建物分件登記案件；,RPROMLQKIIJGFAU76DA,146.0,0.0,9.61,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村９５之６號,119.18,農,,,1120911,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130902,180.7,4,2,5,有,無,15000000,83011,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVNMLPKJIJGFAU07DA,165.19,0.0,15.51,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路５２號七樓之一,27.53,住,,,1120922,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,133.42000000000002,2,2,2,有,無,11033000,82694,,0.0,0,預售屋購買土地建物新台幣963萬3仟元整另購買車位新台幣140萬元整合計新台幣1103萬3仟元整預售屋、或土地及建物分件登記案件；,RPPNMLSLJIJGFAU86DA,65.21,0.0,7.99,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市裕祥路４８號七樓之二,26.73,住,,,1120810,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130708,108.49,2,2,1,有,無,8600000,79270,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSNMLQLRHJGFAU67DA,64.34,0.0,7.6,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路５２號六樓之一,27.53,住,,,1120803,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,133.42000000000002,2,2,2,有,無,10695000,80160,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSNMLPLIIJGFAU76DA,65.21,0.0,7.99,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村９５之５號,124.98,農,,,1120820,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130902,192.59,4,2,5,有,無,16000000,83078,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUPMLSKJIJGFAU47DA,177.85,0.0,14.74,無,
富里鄉,土地,竹田段141地號,127.17,,鄉村區,乙種建築用地,1120731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,6291,,0.0,0,,RPPNMLNLIIJGFCU09DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路５２號三樓之一,27.53,住,,,1120716,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,113.87,2,2,2,有,無,8788000,77176,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSOMLNKJIJGFAU66DA,65.21,0.0,7.99,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路５２號四樓之一,27.53,住,,,1120716,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,113.87,2,2,2,有,無,8957000,78660,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXNMLNKJIJGFAU07DA,65.21,0.0,7.99,有,
吉安鄉,土地,南埔段2174-21地號,23.0,,特定農業區,甲種建築用地,1120728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,26087,,0.0,0,,RPRNMLPLJIJGFAU76DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉勝安二街３２號二樓之一,36.34,住,,,1120603,土地2建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,122.69,2,2,2,有,無,7700000,62735,一樓平面,19.08,1200000,預售屋、或土地及建物分件登記案件；,RPSOMLPKJIJGFAU86DA,64.01,0.0,13.18,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉勝安二街３２號五樓之一,36.34,住,,,1120603,土地2建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,122.69,2,2,2,有,無,8200000,67561,一樓平面,19.08,1200000,預售屋、或土地及建物分件登記案件；,RPTOMLPKJIJGFAU96DA,64.01,0.0,13.18,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉明仁二街１７６巷３號三樓,46.83,住,,,1120426,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130730,164.89,3,2,2,有,無,10500000,63679,一樓平面,14.85,0,預售屋、或土地及建物分件登記案件；,RPSNMLNJKIJGFAU56DA,96.7,0.0,9.02,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉明仁二街１７６巷３號四樓,46.83,住,,,1120426,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130730,164.89,3,2,2,有,無,10500000,63679,一樓平面,14.85,0,預售屋、或土地及建物分件登記案件；,RPPNMLOJKIJGFAU98DA,96.7,0.0,9.02,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村９５之２號,134.18,農,,,1120315,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130902,206.89,4,2,5,有,無,16800000,81203,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXNMLMLJIJGFAU07DA,190.8,0.0,16.09,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市裕祥路４８號七樓之一,28.39,住,,,1120203,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130708,115.22,2,2,1,有,無,9000000,78111,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQOMLTJRHJGFAU67DA,65.02,0.0,11.38,有,
豐濱鄉,土地,石梯坪段169地號,2095.01,,風景區,農牧用地,1120220,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,186455,89,,0.0,0,,RPQNMLKMRHJGFBU17EA,0.0,0.0,0.0,無,060
萬榮鄉,土地,萬利段2027地號,30028.47,,山坡地保育區,農牧用地,1120111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,895500,30,,0.0,0,,RPTNMLPKJIJGFBU96DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市裕祥路４８號二樓之二,26.73,住,,,1111215,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130708,108.49,2,2,1,有,無,7480000,68946,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSOMLQJRHJGFAU57DA,64.34,0.0,7.6,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路５２號七樓之三,12.96,住,,,1111204,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,73.21000000000001,1,1,1,有,無,5850000,79907,,0.0,0,預售屋購買土地建物新台幣445萬元整另購買車位新台幣140萬元整合計新台幣585萬元整預售屋、或土地及建物分件登記案件；,RPWNMLPKIIJGFAU07DA,29.86,0.0,4.65,有,
秀林鄉,建物,花蓮縣秀林鄉和平３０之１３號,0.0,,,,1111222,土地0建物1車位0,全,一層,透天厝,工業用,鋼鐵（骨）造有牆,1130115,469.25,0,0,3,有,無,41115830,87620,,0.0,0,建物坐落地號：克來寶段4-5地號；親友、員工、共有人或其他特殊關係間之交易；,RPVOMLPLIIJGFAU17DA,469.25,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村９５之８號,107.58,農,,,1111226,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130902,169.65,3,2,4,有,無,13880000,81816,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQNMLSKJIJGFAU86DA,160.42,0.0,9.23,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村９５之１１號,125.24,農,,,1111108,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130920,188.39,4,2,5,有,無,15500000,82276,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVNMLQJKIJGFAU17DA,176.25,0.0,12.14,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市裕祥路４８號六樓之一,28.39,住,,,1111002,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130708,115.22,2,2,1,有,無,8800000,76376,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQPMLKKRHJGFAU96DA,65.02,0.0,11.38,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市國民七街５３號三樓之二十三,3.0,商,,,1111014,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,31.98,1,1,1,有,有,1530000,47842,,0.0,0,,RPQOMLMKQHJGFAU96DA,20.19,0.0,1.49,有,270
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路５２號七樓之二,12.92,住,,,1111010,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,53.8,1,1,1,有,無,4420000,82156,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOOMLPLIIJGFAU09DA,30.07,0.0,4.65,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路５２號六樓之二,12.92,住,,,1111003,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,53.8,1,1,1,有,無,4361000,81059,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWNMLKLJIJGFAU76DA,30.07,0.0,4.65,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市裕祥路４８號四樓之二,26.73,住,,,1110908,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130708,108.49,2,2,1,有,無,7489400,69033,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWNMLKKRHJGFAU37DA,64.34,0.0,7.6,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市裕祥路４８號三樓之二,26.73,住,,,1110916,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130708,108.49,2,2,1,有,無,7648800,70502,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXNMLKKRHJGFAU47DA,64.34,0.0,7.6,有,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市裕祥路４８號四樓之一,28.39,住,,,1110901,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130708,146.25,2,2,1,有,無,9698000,72012,一樓平面,31.02,1400000,預售屋、或土地及建物分件登記案件；,RPROMLKKRHJGFAU96DA,65.02,0.0,11.38,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路５２號二樓之二,12.92,住,,,1110912,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,53.8,1,1,1,有,無,4044000,75167,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTNMLPKIIJGFAU76DA,30.07,0.0,4.65,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路５２號三樓之二,12.92,住,,,1110914,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,53.8,1,1,1,有,無,4123000,76636,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUNMLPKIIJGFAU86DA,30.07,0.0,4.65,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路５２號四樓之二,12.92,住,,,1110927,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130814,53.8,1,1,1,有,無,4202000,78104,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVNMLKLJIJGFAU66DA,30.07,0.0,4.65,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福興路１８８號,93.0,住,,,1110810,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130618,196.67,4,2,5,有,無,14000000,71185,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUNMLNLQHJGFAU47DA,185.42,0.0,11.25,無,
