鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
富里鄉,土地,羅山段76-1地號,169.73,,鄉村區,乙種建築用地,1130129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2540958,14971,,0.0,0,政府機關標讓售；,RPQNMLLLLHJGFCU66EA,0.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮樂園街６巷１號,113.0,住,,,1130129,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0660307,64.0,2,2,2,有,無,4200000,65625,,0.0,0,,RPQNMLLLLHJGFCU56DA,64.0,0.0,0.0,無,
吉安鄉,土地,南埔段2397-20地號,49.88,,鄉村區,乙種建築用地,1130131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4524000,90698,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLOKLHJGFAU86DA,0.0,0.0,0.0,無,0030
吉安鄉,土地,南埔段2397-20地號,48.19,,鄉村區,乙種建築用地,1130131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4374000,90766,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLOKLHJGFAU96DA,0.0,0.0,0.0,無,0030
花蓮市,房地(土地+建物),花蓮縣花蓮市延平街４６之１號,87.0,住,,,1130119,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930831,180.84,4,2,3,有,無,15500000,85711,,0.0,0,其他增建；,RPOPMLTKLHJGFAU07DA,173.7,0.0,7.14,無,0351
豐濱鄉,土地,石門段65地號,291.13,,風景區,丙種建築用地,1130117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2700000,9274,,0.0,0,未登記建物；,RPPNMLLLLHJGFBU98DA,0.0,0.0,0.0,無,
光復鄉,土地,水廣段72地號,18.42,,一般農業區,農牧用地,1130122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7855,426,,0.0,0,地清或未辦繼承標售；,RPPNMLTKLHJGFBU17EA,0.0,0.0,0.0,無,0352
光復鄉,土地,水廣段72地號,18.42,,一般農業區,農牧用地,1130122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7855,426,,0.0,0,地清或未辦繼承標售；,RPQNMLTKLHJGFBU27EA,0.0,0.0,0.0,無,0352
光復鄉,土地,水廣段72地號,18.42,,一般農業區,農牧用地,1130122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7855,426,,0.0,0,地清或未辦繼承標售；,RPRNMLTKLHJGFBU37EA,0.0,0.0,0.0,無,0352
萬榮鄉,土地,馬遠段1333-476地號,5080.0,,山坡地保育區,農牧用地,1130119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,59,,0.0,0,,RPPNMLLLLHJGFBU09EA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市福建街４０６號五樓之一,9.3,商,,,1130129,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090102,54.379999999999995,1,1,1,有,有,4660000,85693,,0.0,0,共有部分含停車位1個,RPPOMLLKLHJGFAU88DA,30.66,0.0,3.09,有,0355
吉安鄉,土地,光學段320地號,774.3,,一般農業區,農牧用地,1130115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1870000,2415,,0.0,0,,RPTNMLRLLHJGFAU27DA,0.0,0.0,0.0,無,
光復鄉,土地,大興段1198地號,1918.9,,特定專用區,農牧用地,1130119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,834,,0.0,0,農作物；,RPSNMLLKLHJGFBU56DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市自立路７５號,123.0,住,,,1130131,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0771223,232.43,4,2,4,有,無,13150000,56576,,0.0,0,其他增建；,RPPOMLNKLHJGFAU09DA,212.18,0.0,20.25,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興三街８號一樓之二,49.98,,特定農業區,甲種建築用地,1130111,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121128,90.14,2,2,2,有,無,6400000,71001,,0.0,0,車位面積含在公設面積內車位編號:5吉安鄉永興段600地號 權利範圍:1/10及同段612建號 權利範圍:1/1,RPVNMLRLLHJGFAU47DA,73.9,0.0,0.0,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉舊村六街１５６巷２６號,83.0,住,,,1130118,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040612,179.23,5,2,6,有,無,11100000,61932,,0.0,0,頂樓加蓋；,RPPNMLLLLHJGFAU98EA,164.38,0.0,14.85,無,0356
瑞穗鄉,土地,新舞鶴段650地號,4646.56,,山坡地保育區,農牧用地,1130109,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4600000,990,,0.0,0,,RPQNMLQLLHJGFCU07DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市成功街８３巷１０號,67.0,住,,,1130126,土地1建物1車位0,全,一層,透天厝,住家用,木石磚造,0561201,29.68,0,1,1,有,無,3250000,109501,,0.0,0,,RPUNMLTLKHJGFAU47DA,29.68,0.0,0.0,無,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市德安六街１０５巷２號八樓之二,23.18,住,,,1130123,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870403,149.74,4,2,2,有,有,6400000,42741,坡道機械,0.0,0,車位編號:82號,RPUNMLLJMHJGFAU66DA,95.97,0.0,14.12,有,0357
吉安鄉,土地,仁愛段450地號,210.95,,鄉村區,乙種建築用地,1130119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5600000,26547,,0.0,0,未登記建物；,RPTOMLLLLHJGFAU76DA,0.0,0.0,0.0,無,
吉安鄉,土地,福華段211地號,98.0,,一般農業區,特定目的事業用地,1130119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,122500,1250,,0.0,0,,RPQOMLTJMHJGFAU17DA,0.0,0.0,0.0,無,0358
吉安鄉,土地,福華段212地號,2431.16,,一般農業區,農牧用地,1130119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2477500,1019,,0.0,0,,RPROMLTJMHJGFAU27DA,0.0,0.0,0.0,無,0359
花蓮市,房地(土地+建物),花蓮縣花蓮市和平路６１７號,85.0,住,,,1130126,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0940329,195.13,6,2,7,有,無,19800000,101471,,0.0,0,頂樓加蓋；含租約；,RPVNMLKKMHJGFAU76DA,179.38,0.0,15.75,無,0360
花蓮市,房地(土地+建物),花蓮縣花蓮市建昌路９５號,98.0,住,,,1130111,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0730724,125.38,0,0,0,無,無,10400000,82948,,0.0,0,頂樓加蓋；其他增建；,RPOOMLKKMHJGFAU78DA,125.38,0.0,0.0,無,
秀林鄉,土地,下水源段580地號,2297.44,,山坡地保育區,農牧用地,1130127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2700000,1175,,0.0,0,,RPTOMLSJMHJGFAU37DA,0.0,0.0,0.0,無,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉豐坪路二段４２之９號,193.01,,鄉村區,乙種建築用地,1130111,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0860310,187.86,4,2,2,有,無,9100000,48440,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLTLLHJGFAU57DA,180.14,0.0,7.72,無,0361
吉安鄉,土地,吉興段210地號,35.66,住,,,1130116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,2804,,0.0,0,,RPRNMLPJLHJGFAU66DA,0.0,0.0,0.0,無,
吉安鄉,土地,仁和段824-1地號,3574.55,,特定農業區,農牧用地,1130120,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11800000,3301,,0.0,0,,RPVNMLOKLHJGFAU07DA,0.0,0.0,0.0,無,0362
花蓮市,房地(土地+建物),花蓮縣花蓮市信義街１８之１２號,25.7,住,,,1130131,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711113,73.09,3,1,1,有,無,3200000,43782,,0.0,0,陽台外推；,RPSPMLPKMHJGFAU17DA,63.03,0.0,0.0,無,
光復鄉,土地,阿托莫段1251地號,1127.38,,一般農業區,農牧用地,1130114,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3600000,3193,,0.0,0,未登記建物；,RPPNMLQKMHJGFBU86DA,0.0,0.0,0.0,無,0363
花蓮市,房地(土地+建物),花蓮縣花蓮市球崙二路９６巷３號,115.14,住,,,1130131,土地7建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0720422,90.0,4,2,2,有,無,6300000,70000,,0.0,0,其他增建；,RPRPMLKKMHJGFAU56DA,90.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路９８號,118.0,住,,,1130114,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0681029,148.77,4,2,2,有,無,9500000,63857,,0.0,0,頂樓加蓋；其他增建；,RPPNMLTKMHJGFAU07DA,148.77,0.0,0.0,無,
新城鄉,土地,大漢段494地號,211.02,,一般農業區,甲種建築用地,1130126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4560000,21609,,0.0,0,,RPXNMLTLLHJGFAU87DA,0.0,0.0,0.0,無,0364
壽豐鄉,土地,豐裡段492-4地號,382.47,,鄉村區,乙種建築用地,1130108,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4550000,11896,,0.0,0,原買賣價金新台幣445萬元整，經土地分割後面積增加及特約事項折讓，買賣價金更為新台幣455萬元整。,RPOOMLLKMHJGFAU88DA,0.0,0.0,0.0,無,0365
吉安鄉,土地,光明段561地號,1275.48,,一般農業區,農牧用地,1130102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4629960,3630,,0.0,0,,RPTNMLPLMHJGFAU17DA,0.0,0.0,0.0,無,
新城鄉,土地,興海段846地號,1698.28,住,,,1130122,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15900000,9362,,0.0,0,,RPWNMLPJKHJGFAU07DA,0.0,0.0,0.0,無,0366
花蓮市,房地(土地+建物),花蓮縣花蓮市介林四街３９號,193.0,住,,,1130130,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,,121.68,4,2,2,有,無,15700000,129027,,0.0,0,其他增建；,RPSOMLOLMHJGFAU07DA,121.68,0.0,0.0,無,0367
吉安鄉,土地,南埔段2397-20地號,19.37,,鄉村區,乙種建築用地,1130131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3340000,172432,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLSJMHJGFAU67DA,0.0,0.0,0.0,無,0030
吉安鄉,土地,南埔段2397-20地號,10.34,,鄉村區,乙種建築用地,1130131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1654000,159961,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLSJMHJGFAU86DA,0.0,0.0,0.0,無,0030
吉安鄉,土地,南埔段2397-20地號,48.19,,鄉村區,乙種建築用地,1130131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4374000,90766,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLSJMHJGFAU96DA,0.0,0.0,0.0,無,0030
吉安鄉,土地,南埔段2397-20地號,49.88,,鄉村區,乙種建築用地,1130131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4524000,90698,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLSJMHJGFAU17DA,0.0,0.0,0.0,無,0030
吉安鄉,土地,光輝段795地號,150.14,,一般農業區,甲種建築用地,1130130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4700000,31304,,0.0,0,未登記建物；,RPPPMLKMMHJGFAU56DA,0.0,0.0,0.0,無,
吉安鄉,土地,慶豐段894-5地號,402.5,都市：其他:道路用地,,,1130130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1810000,4497,,0.0,0,包含公共設施保留地用地；,RPRNMLOLMHJGFAU86DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街９１之１號,35.5,商,,,1130130,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700907,86.57000000000001,3,2,1,有,無,8460000,97724,,0.0,0,其他增建；,RPTNMLQJNHJGFAU17DA,75.7,0.0,0.0,無,0372
玉里鎮,土地,樂合段2184地號,15448.0,,風景區,農牧用地,1130104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6500000,421,,0.0,0,,RPQNMLOJNHJGFCU86DA,0.0,0.0,0.0,無,
玉里鎮,土地,樂合段2184-5地號,5000.0,,風景區,農牧用地,1130105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,400,,0.0,0,,RPRNMLOJNHJGFCU96DA,0.0,0.0,0.0,無,
壽豐鄉,土地,池南段387地號,636.54,農,,,1130115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,3142,,0.0,0,,RPVOMLSJNHJGFAU67DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明仁三街２６５巷３號,131.0,住,,,1130118,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0670408,65.0,3,2,2,有,無,6868888,105675,,0.0,0,其他增建；,RPUOMLNJNHJGFAU07DA,65.0,0.0,0.0,無,
壽豐鄉,土地,光榮段730地號,6.69,,一般農業區,交通用地,1130131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5627,841,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOPMLSKMHJGFAU07DA,0.0,0.0,0.0,無,
壽豐鄉,土地,光榮段1001地號,12.1,農,,,1130131,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,16905,1397,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLSKMHJGFAU17DA,0.0,0.0,0.0,無,
壽豐鄉,土地,壽山段751地號,1329.12,,山坡地保育區,農牧用地,1130131,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,398737,300,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLSKMHJGFAU27DA,0.0,0.0,0.0,無,
壽豐鄉,土地,光榮段685地號,196.01,,鄉村區,乙種建築用地,1130131,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1424415,7267,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPRPMLSKMHJGFAU37DA,0.0,0.0,0.0,無,
花蓮市,土地,福德段460-7地號,439.0,農,,,1130117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11686400,26621,,0.0,0,,RPPNMLSJNHJGFAU96DA,0.0,0.0,0.0,無,
新城鄉,土地,順安段77-1地號,3367.98,農,,,1130101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8200000,2435,,0.0,0,,RPPNMLNKNHJGFAU56DA,0.0,0.0,0.0,無,
玉里鎮,土地,樂合段2184-6地號,3862.0,,風景區,農牧用地,1130104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,388,,0.0,0,,RPSNMLOJNHJGFCU07DA,0.0,0.0,0.0,無,
富里鄉,土地,富豐段827地號,930.0,,山坡地保育區,農牧用地,1130106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,950000,1022,,0.0,0,,RPPNMLKLNHJGFCU56DA,0.0,0.0,0.0,無,
卓溪鄉,土地,卓溪段548-71地號,5000.0,,山坡地保育區,林業用地,1130115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,700,,0.0,0,,RPRNMLNLNHJGFCU07DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路１６９巷５８號,72.0,住,,,1130130,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0580405,92.76,3,2,2,有,無,6950000,74925,,0.0,0,其他增建；,RPROMLRLNHJGFAU37DA,92.76,0.0,0.0,無,
富里鄉,土地,泥火山段1243地號,994.94,,山坡地保育區,農牧用地,1130125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,550000,553,,0.0,0,,RPQNMLRLNHJGFCU37DA,0.0,0.0,0.0,無,
花蓮市,土地,德安段1482-1地號,65.0,都市：其他:道路用地,,,1121221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650000,10000,,0.0,0,包含公共設施保留地用地；,RPPNMLRJLHJGFAU76EA,0.0,0.0,0.0,無,
玉里鎮,土地,樂合段3101-6地號,2948.0,,山坡地保育區,林業用地,1121224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,153,,0.0,0,,RPQNMLRJLHJGFCU96DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興三街１２號,105.15,,特定農業區,甲種建築用地,1121220,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1121128,205.73,4,2,5,有,無,12700000,61731,,0.0,0,,RPWNMLPKKHJGFAU17DA,190.68,0.0,15.05,無,
吉安鄉,土地,福興段790-1地號,541.0,都市：其他:道路用地,,,1121222,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2600000,4806,,0.0,0,,RPWOMLMLKHJGFAU07DA,0.0,0.0,0.0,無,0373
壽豐鄉,土地,明月段726地號,3348.09,,山坡地保育區,農牧用地,1121227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3200000,956,,0.0,0,,RPWNMLNKLHJGFAU07DA,0.0,0.0,0.0,無,
吉安鄉,土地,光華段二小段115-10地號,192.41,,工業區,丁種建築用地,1121215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10200000,53012,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLLJLHJGFAU68DA,0.0,0.0,0.0,無,
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉南一街３３巷６號,546.0,住,,,1121216,土地2建物1車位0,全,一層,透天厝,住家用,磚石造,0560100,79.92,0,0,0,無,無,7430000,92968,,0.0,0,未登記建物；,RPPNMLNKLHJGFAU98DA,79.92,0.0,0.0,無,
卓溪鄉,土地,古風段1120地號,7210.0,,一般農業區,農牧用地,1121228,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,208,,0.0,0,農作物；,RPRNMLNKLHJGFCU76DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉文化二街６６號五樓之三,47.21,都市：住,,,1121207,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121116,50.0,1,1,1,有,無,4350000,87000,,0.0,0,,RPWOMLNKLHJGFAU17DA,31.73,0.0,4.64,有,
新城鄉,房地(土地+建物),花蓮縣新城鄉大德街３６８巷５１號,108.93,,鄉村區,乙種建築用地,1121214,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0750912,73.24,3,2,2,有,無,3500000,47788,,0.0,0,其他增建；,RPRNMLPKLHJGFAU76DA,68.92,0.0,4.32,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街１９２號,38.35,商,,,1121207,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0730625,154.5,3,1,2,有,無,8000000,51780,,0.0,0,,RPRNMLTKLHJGFAU17DA,126.11,2.75,0.0,無,0374
吉安鄉,土地,東昌段677-2地號,526.45,農,,,1121222,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,3039,,0.0,0,農作物；,RPSNMLRJKHJGFAU86DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南昌路１１５號五樓之五,12.26,住,,,1121213,土地2建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850920,43.69,1,1,1,有,無,2300000,52644,,0.0,0,,RPUNMLKLLHJGFAU66DA,32.28,0.0,3.51,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村１３３之８號,109.41,,一般農業區,甲種建築用地,1121229,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1120413,236.03,6,2,6,有,無,8960450,37963,,0.0,0,,RPRPMLOLJHJGFAU76DA,215.47,0.0,20.56,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路３５號,86.5,住,,,1121228,土地2建物1車位0,全,一層,透天厝,住商用,木造,,34.8,0,0,0,無,無,10460000,300575,,0.0,0,交易價格包含其他買賣登記案件標的之價格親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPWNMLKLLHJGFAU86DA,34.8,0.0,0.0,無,
壽豐鄉,房地(土地+建物)+車位,花蓮縣壽豐鄉志學新１８２之１號,46.34,住,,,1121224,土地1建物1車位1,二層，三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,138.96,4,1,2,有,有,5700000,41019,一樓平面,13.39,0,陽台外推；,RPUNMLLLLHJGFAU76DA,91.9,3.5,7.58,無,0375
吉安鄉,土地,南華段201地號,2957.89,,特定農業區,農牧用地,1121226,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10740000,3631,,0.0,0,,RPPNMLPLLHJGFAU66DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市建林街１７７巷１６弄１號,55.6,住,,,1121231,土地2建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121108,101.53,2,2,2,有,有,10100000,99478,,0.0,0,停車位編號1號，為一樓戶外自設停車位面積為13.75平方公尺，車位計價1500000元。,RPTNMLQLLHJGFAU17DA,74.32,0.0,2.19,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市建林街１７７巷１６弄１號三樓,55.6,住,,,1121216,土地2建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121108,106.75,2,2,2,有,有,10700000,100234,,0.0,0,停車位編號3號，為一樓戶外自設停車位面積為13.75平方公尺，車位計價1500000元。,RPUNMLQLLHJGFAU27DA,73.84,0.0,7.89,有,
吉安鄉,土地,仁廉段359-1地號,139.0,住,,,1121214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4982669,35847,,0.0,0,,RPVOMLNLLHJGFAU17DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市林園二街３５號,15.22,住,,,1121230,土地1建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0911202,61.85,0,0,0,無,有,2850000,46079,,0.0,0,共有部分含車位1個,RPVOMLMLLHJGFAU07DA,39.06,0.0,0.0,有,0376
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里一路４７巷９號,74.0,住,,,1121211,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0691208,93.76,3,2,2,有,無,6000000,63993,,0.0,0,,RPQNMLLJMHJGFAU88DA,93.76,0.0,0.0,無,0075
壽豐鄉,土地,東明段701-3地號,890.0,,風景區,交通用地,1121207,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2470000,2775,,0.0,0,,RPTOMLMJMHJGFAU76DA,0.0,0.0,0.0,無,
吉安鄉,土地,草芬段134-1地號,461.94,,特定農業區,甲種建築用地,1121228,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9700000,20998,,0.0,0,未登記建物；,RPPPMLNLKHJGFAU56DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市建興街１１０巷３弄１號,179.0,住,,,1121220,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0801023,239.77,5,3,3,有,無,17000000,70901,,0.0,0,頂樓加蓋；,RPWNMLSJMHJGFAU57DA,231.53,0.0,8.24,無,
花蓮市,土地,林森段1383地號,252.0,住,,,1121201,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,46600000,184921,,0.0,0,,RPSOMLSLLHJGFAU37DA,0.0,0.0,0.0,無,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉中山路六段６０巷３號,109.33,住,,,1121227,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0730620,91.5,2,2,3,有,無,5280000,57705,,0.0,0,其他增建:頂樓增建.露台增建.一樓空地增建.一樓增建沿著加蓋.鐵鋁窗增建.鐵皮屋頂增建.遮雨棚增建其他增建；,RPOOMLTJMHJGFAU96DA,91.5,0.0,0.0,無,0378
瑞穗鄉,土地,鶴岡段2061-4地號,4158.0,,山坡地保育區,農牧用地,1121221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,481,,0.0,0,,RPUNMLPKMHJGFCU37DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市大同街７５巷６號,159.0,住,,,1121221,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0760701,161.32,4,2,2,有,無,16000000,99182,,0.0,0,本案增值稅319402由買方負擔繳納,RPUNMLMLMHJGFAU96DA,146.66,0.0,14.66,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中美五街６５巷１０號,96.93,住,,,1121207,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0740524,121.94,4,3,4,有,無,11500000,94309,,0.0,0,,RPXOMLSKMHJGFAU87DA,114.78,0.0,7.16,無,0379
吉安鄉,房地(土地+建物),花蓮縣吉安鄉華南二路５號,2298.27,,工業區,丁種建築用地,1121205,土地1建物1車位0,全,一層,透天厝,工業用,鋼骨造,0840119,788.64,0,0,0,無,無,61000000,77348,,0.0,0,其他增建；,RPRNMLLJMHJGFAU98DA,788.64,0.0,0.0,無,
瑞穗鄉,土地,鶴岡段2061-6地號,2880.0,,山坡地保育區,農牧用地,1121221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,174,,0.0,0,,RPVNMLPKMHJGFCU47DA,0.0,0.0,0.0,無,
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉自立新村５２號,61.51,,特定農業區,甲種建築用地,1121212,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0730418,88.81,0,0,0,無,無,830000,9346,,0.0,0,,RPRNMLLJLHJGFCU09DA,81.9,0.0,6.91,無,0380
花蓮市,房地(土地+建物),花蓮縣花蓮市中央路三段７３０號十一樓之二,11.25,住,,,1121223,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,97.63,2,2,1,有,有,5700000,58384,,0.0,0,其他增建；,RPXNMLMJNHJGFAU17DA,52.02,2.53,18.75,有,0381
吉安鄉,土地,東昌段370地號,2060.42,農,,,1121215,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12000000,5824,,0.0,0,包含公共設施保留地用地；,RPWNMLPKNHJGFAU47DA,0.0,0.0,0.0,無,
