編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPRNMLMJMHJGFAU09DA,53,83.37,住家用,鋼筋混凝土加強磚造,60年2月20日,二層,一層 二層,全筆移轉
RPXPMLSLLHJGFAU97DA,19,275.67,住家用,鋼筋混凝土造,93年11月1日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPSNMLMJMHJGFAU56DA,40,101.88,住商用,鋼筋混凝土加強磚造,73年7月19日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPVNMLSKLHJGFAU47DA,29,153.27,住家用,鋼筋混凝土造,84年3月15日,三層,一層 二層 三層 陽台 平台 見其他登記事項,全筆移轉
RPPNMLMJMHJGFAU98EA,18,193.11,住家用,鋼筋混凝土造,95年2月17日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPOMLLLLHJGFAU98DA,29,102.86,住商用,鋼筋混凝土造,83年11月15日,十二層,一層 二層 陽台 平台 騎樓,全筆移轉
RPPOMLLLLHJGFAU98DA,29,28.77,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPTNMLRJMHJGFAU17DA,35,151.78,住家用,鋼筋混凝土造,77年9月17日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPPNMLTJMHJGFBU07DA,42,186.60,住商用,鋼筋混凝土造,70年10月22日,三層,一層 二層 三層 騎樓,全筆移轉
RPSOMLMJMHJGFAU66DA,,177.41,住宅,鋼筋混凝土造,113年1月12日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPOMLMJMHJGFAU98DA,30,132.84,住家用,鋼筋混凝土造,83年2月2日,七層,一層 平台 防空避難室 花台,全筆移轉
RPPOMLMJMHJGFAU98DA,,44.37,共有部份,鋼筋混凝土造,,七層,,持分移轉
RPQPMLKKMHJGFAU09DA,2,111.23,集合住宅,鋼筋混凝土造,111年5月31日,五層,五層 陽台,全筆移轉
RPQPMLKKMHJGFAU09DA,2,17.48,共有部份,鋼筋混凝土造,111年5月31日,五層,,持分移轉
RPQPMLKKMHJGFAU09DA,2,.15,共有部分（管理室）,鋼筋混凝土造,111年5月31日,五層,,持分移轉
RPTNMLKKMHJGFAU56DA,30,212.88,住家用,鋼筋混凝土造,83年2月8日,三層,一層 二層 三層 陽台 平台 屋頂突出物 花台,全筆移轉
RPWOMLTJMHJGFAU77DA,27,39.91,住家用,鋼筋混凝土造,86年8月27日,九層,二層 三層,全筆移轉
RPWOMLTJMHJGFAU77DA,27,7.99,共有部份,鋼筋混凝土造,86年8月27日,九層,,持分移轉
RPWOMLTJMHJGFAU77DA,27,5.99,共有部份,鋼筋混凝土造,86年8月27日,九層,,持分移轉
RPWOMLTJMHJGFAU77DA,27,1.93,共有部份,鋼筋混凝土造,86年8月27日,九層,,持分移轉
RPXOMLMKMHJGFAU27DA,46,94.77,住商用,鋼筋混凝土加強磚造,67年1月24日,二層,一層 二層 騎樓,全筆移轉
RPWPMLTJMHJGFAU87DA,17,131.80,農舍,鋼筋混凝土造,95年12月8日,二層,一層 二層 陽台 見其他登記事項,全筆移轉
RPWNMLQKMHJGFAU47DA,41,135.90,住商用,鋼筋混凝土造,72年4月18日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPPOMLQLKHJGFAU76DA,27,18.90,共有部份,鋼筋混凝土造,86年1月6日,七層,,持分移轉
RPPOMLQLKHJGFAU76DA,27,13.23,共有部份,鋼筋混凝土造,86年1月6日,七層,,持分移轉
RPPOMLQLKHJGFAU76DA,27,81.68,住家用,鋼筋混凝土造,86年1月6日,七層,七層 陽台,全筆移轉
RPUOMLPKMHJGFAU27DA,,59.45,住家用,加強磚造、木造,73年6月0日,一層,一層,全筆移轉
RPPSMLPKMHJGFAU17DA,55,93.45,住商用,鋼筋混凝土造,57年9月17日,四層,一層 二層 三層 四層 騎樓 地下層,全筆移轉
RPUSMLPKMHJGFAU67DA,28,169.32,店鋪、住宅、停車空間,鋼筋混凝土造,85年5月1日,五層,一層 二層 陽台 騎樓 停車場,全筆移轉
RPUSMLPKMHJGFAU67DA,28,23.39,共有部份,鋼筋混凝土造,85年5月1日,五層,,持分移轉
RPXNMLLJMHJGFAU96DA,26,58.17,住家用,鋼筋混凝土造,87年2月18日,十四層,十三層 陽台,全筆移轉
RPXNMLLJMHJGFAU96DA,26,25.11,住家用,鋼筋混凝土造,87年2月18日,十四層,十三層 陽台,全筆移轉
RPXNMLLJMHJGFAU96DA,26,8.85,共有部份,鋼筋混凝土造,87年2月18日,十四層,,持分移轉
RPXNMLLJMHJGFAU96DA,26,4.28,共有部份,鋼筋混凝土造,87年2月18日,十四層,,持分移轉
RPXNMLLJMHJGFAU96DA,26,10.22,共有部份,鋼筋混凝土造,87年2月18日,十四層,,持分移轉
RPRPMLPKMHJGFAU07DA,17,202.39,住家用,鋼筋混凝土造,96年2月15日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPXNMLLJMHJGFAU96DA,26,4.41,共有部份,鋼筋混凝土造,87年2月18日,十四層,,持分移轉
RPSOMLSKLHJGFAU27DA,25,120.96,住家用,鋼筋混凝土造,88年4月14日,五層,五層 陽台 雨遮,全筆移轉
RPSOMLSKLHJGFAU27DA,25,12.91,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPOOMLMLMHJGFAU09DA,27,59.13,住家用,鋼筋混凝土造,85年10月29日,十六層,十三層 陽台,全筆移轉
RPSOMLSKLHJGFAU27DA,25,8.26,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPOOMLMLMHJGFAU09DA,27,10.93,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPOOMLMLMHJGFAU09DA,27,14.47,停車空間,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPOOMLMLMHJGFAU09DA,27,17.36,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPUPMLSKMHJGFAU67DA,30,180.73,住商用,鋼筋混凝土造,83年3月15日,十二層,一層 二層 三層 陽台,全筆移轉
RPUPMLSKMHJGFAU67DA,30,54.40,共有部份,鋼筋混凝土造,83年3月15日,十二層,,持分移轉
RPUOMLOJLHJGFAU96DA,52,34.21,住家用,加強磚造,61年7月1日,一層,一層,全筆移轉
RPROMLRKMHJGFAU17DA,39,124.19,住家用,鋼筋混凝土加強磚造,73年8月25日,二層,一層 二層 屋頂突出物,全筆移轉
RPTNMLOLMHJGFAU07DA,44,142.98,住商用,鋼筋混凝土加強磚造,68年12月28日,二層,一層 二層 屋頂突出物 騎樓 夾層,全筆移轉
RPPNMLTKKHJGFCU07DA,31,238.87,住家用,鋼筋混凝土造,82年6月8日,三層,一層 二層 三層 陽台,全筆移轉
RPSOMLQLMHJGFAU27DA,31,264.26,住商用,鋼筋混凝土造,81年10月8日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPUSMLMKMHJGFAU37DA,,47.20,住家用,鋼筋水泥磚及木造,,一層,一層 騎樓,全筆移轉
RPSOMLMJNHJGFAU76DA,17,768.69,倉庫、辦公室,鋼筋混凝土造,96年5月31日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPXNMLQKMHJGFAU57DA,30,64.38,住家用,鋼筋混凝土造,83年1月1日,四層,一層,全筆移轉
RPXNMLQKMHJGFAU57DA,30,4.50,共有部份,鋼筋混凝土造,83年1月1日,四層,,持分移轉
RPPOMLRKMHJGFAU96DA,37,72.45,住家用,鋼筋混凝土造,75年9月12日,二層,一層 二層 陽台,全筆移轉
RPPNMLSJMHJGFBU96DA,44,58.25,住家用,鋼筋混凝土加強磚造,68年12月8日,一層,一層,全筆移轉
RPXSMLPKMHJGFAU97DA,35,249.13,加油亭、辦公室,鋼筋水泥及鋼筋水泥加強磚造,78年7月26日,二層,一層 二層 屋頂突出物,全筆移轉
RPOPMLRJLHJGFAU76DA,44,71.28,住家用,鋼筋混凝土加強磚造,69年7月14日,二層,一層 二層,全筆移轉
RPTOMLRJNHJGFAU37DA,52,99.28,住家用,鋼筋混凝土加強磚造,61年5月4日,二層,一層 二層,全筆移轉
RPSNMLTLMHJGFAU47DA,37,73.24,住家用,鋼筋混凝土造,75年9月12日,二層,一層 二層 陽台,全筆移轉
RPPOMLTJNHJGFAU17DA,37,268.38,住商用,鋼筋混凝土造,76年5月7日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓 地下層,全筆移轉
RPPNMLQLMHJGFBU96DA,28,235.67,住商用,鋼筋混凝土造,85年1月25日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPQNMLMJMHJGFAU09EA,18,720.96,農舍,鋼筋混凝土造,95年3月17日,二層,一層 二層 陽台,全筆移轉
RPSNMLKMMHJGFAU66DA,15,360.18,住家用,鋼筋混凝土造,97年10月8日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮 見其他登記事項,全筆移轉
RPQNMLOJOHJGFCU96DA,40,126.98,住商用,鋼筋混凝土加強磚造,73年8月6日,二層,一層 二層 陽台 騎樓,全筆移轉
RPTNMLLLKHJGFAU56DA,27,71.79,住家用,鋼筋混凝土造,86年3月18日,五層,三層 陽台,全筆移轉
RPTNMLLLKHJGFAU56DA,27,12.76,共有部份,鋼筋混凝土造,86年3月18日,五層,,持分移轉
RPROMLTLNHJGFAU57DA,40,.37,管理站,鋼筋混凝土造,72年9月10日,二層,一層 二層 騎樓,持分移轉
RPROMLTLNHJGFAU57DA,40,7.03,共有部份,鋼筋混凝土造,72年9月10日,四層,,持分移轉
RPROMLTLNHJGFAU57DA,40,75.95,住家用,鋼筋混凝土造,72年9月10日,四層,三層,全筆移轉
RPROMLTLNHJGFAU57DA,40,1.96,機車停車場,鋼筋混凝土造,73年5月21日,二層,騎樓 地下層,持分移轉
RPPNMLPJOHJGFAU76DA,44,100.87,住家用,鋼筋混凝土加強磚造,69年2月7日,二層,一層 二層,全筆移轉
RPSQMLMJKHJGFAU66DA,12,179.54,集合住宅,鋼筋混凝土造,100年12月29日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSOMLPJLHJGFAU86DA,45,165.89,住商用,鋼筋混凝土造,68年4月12日,三層,一層 二層 三層 屋頂突出物 騎樓,全筆移轉
RPQOMLQJLHJGFAU76DA,48,40.81,住商用,鋼筋混凝土造,64年9月24日,三層,一層 二層 三層 騎樓,持分移轉
RPSOMLQJLHJGFAU96DA,31,20.13,倉儲,鋼筋混凝土造,81年9月30日,八層,四層,全筆移轉
RPSOMLQJLHJGFAU96DA,31,6.70,共有部份,鋼筋混凝土造,81年9月30日,八層,,持分移轉
RPTNMLRJKHJGFAU96DA,25,120.96,集合住宅,鋼筋混凝土造,88年4月14日,五層,三層 陽台 雨遮,全筆移轉
RPTNMLRJKHJGFAU96DA,25,12.91,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPTNMLRJKHJGFAU96DA,25,8.26,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPXOMLOJLHJGFAU27DA,45,103.97,住家用,鋼筋混凝土加強磚造,67年11月30日,二層,一層 二層 騎樓,全筆移轉
RPUNMLPJLHJGFAU96DA,28,89.96,住家用,鋼筋混凝土造,85年1月19日,九層,四層 陽台,全筆移轉
RPUNMLPJLHJGFAU96DA,28,23.55,共有部份,鋼筋混凝土造,85年1月19日,九層,,持分移轉
RPPNMLLKLHJGFBU88DA,40,121.92,住家用,鋼筋混凝土加強磚造,72年9月30日,二層,一層 二層,全筆移轉
RPVOMLRJLHJGFAU37DA,21,231.02,住家用,鋼筋混凝土造,92年4月25日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPXNMLSJLHJGFAU57DA,45,105.87,住商用,鋼筋混凝土加強磚造,67年12月18日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPQNMLMKLHJGFBU09DA,46,84.24,住宅,ＲＣ加強磚造,67年5月22日,一層,一層 騎樓,全筆移轉
RPTNMLSJLHJGFAU17DA,42,139.43,住家用,鋼筋混凝土加強磚造,71年5月4日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPQNMLSJLHJGFAU86DA,28,23.25,住家用,鋼筋混凝土造,84年8月19日,十一層,七層 陽台 花台,全筆移轉
RPQPMLRKKHJGFAU96DA,25,.42,住家用,鋼筋混凝土造,87年10月9日,五層,一層 陽台,持分移轉
RPQPMLRKKHJGFAU96DA,25,.07,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPQNMLSJLHJGFAU86DA,28,10.38,共有部份,鋼筋混凝土造,84年8月19日,十一層,,持分移轉
RPQPMLRKKHJGFAU96DA,25,84.62,住商用,鋼筋混凝土造,87年10月9日,五層,一層 陽台,全筆移轉
RPQPMLRKKHJGFAU96DA,25,13.45,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPQPMLRKKHJGFAU96DA,25,.13,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPQPMLRKKHJGFAU96DA,25,28.90,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPXNMLLLKHJGFAU96DA,,76.64,集合住宅,鋼筋混凝土造,112年11月29日,五層,五層 陽台,全筆移轉
RPXNMLLLKHJGFAU96DA,,37.19,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPUPMLRKJHJGFAU27DA,1,237.98,住家用,鋼筋混凝土造,112年4月13日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPUOMLKLKHJGFAU66DA,24,56.21,共有部份,鋼筋混凝土造,89年6月9日,七層,,持分移轉
RPUOMLKLKHJGFAU66DA,24,109.36,住家用,鋼筋混凝土造,89年6月9日,七層,二層 陽台,全筆移轉
RPUOMLKLKHJGFAU66DA,24,22.07,共有部份,鋼筋混凝土造,89年6月9日,七層,,持分移轉
RPXOMLRJLHJGFAU57DA,47,177.60,住商用,鋼筋混凝土加強磚造,66年3月10日,二層,一層 二層 騎樓,全筆移轉
RPOOMLSJLHJGFAU76DA,41,104.32,住家用,鋼筋混凝土造,71年11月9日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPTNMLLKLHJGFAU56DA,25,156.57,住家用,鋼筋混凝土造,87年11月26日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPUPMLLJLHJGFAU76DA,,38.28,集合住宅,鋼筋混凝土造,112年10月3日,七層,六層 陽台,全筆移轉
RPUPMLLJLHJGFAU76DA,,14.66,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPOOMLTKKHJGFAU86DA,25,90.67,住家用,鋼筋混凝土造,87年10月9日,五層,三層 陽台,全筆移轉
RPOOMLTKKHJGFAU86DA,25,14.27,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPOOMLTKKHJGFAU86DA,25,.46,住家用,鋼筋混凝土造,87年10月9日,五層,一層 陽台,持分移轉
RPOOMLTKKHJGFAU86DA,25,.07,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPOOMLTKKHJGFAU86DA,25,29.48,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPPOMLOKLHJGFAU56DA,37,105.50,住家用,鋼筋水泥及鋼筋水泥加強磚造,76年5月7日,二層,一層 二層,全筆移轉
RPOOMLTKKHJGFAU86DA,25,.14,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPPNMLSJLHJGFAU76DA,25,14.12,住家用,鋼筋混凝土造,87年10月9日,五層,五層 陽台,持分移轉
RPPNMLSJLHJGFAU76DA,25,2.00,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPPNMLSJLHJGFAU76DA,25,.07,住家用,鋼筋混凝土造,87年10月9日,五層,一層 陽台,持分移轉
RPOOMLLKLHJGFAU78DA,14,193.56,住家用,鋼筋混凝土造,99年3月17日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項,全筆移轉
RPPNMLSJLHJGFAU76DA,25,.01,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPPNMLSJLHJGFAU76DA,25,4.62,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPPNMLSJLHJGFAU76DA,25,.02,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPROMLOKLHJGFAU76DA,46,59.16,住家用,鋼筋混凝土加強磚造,66年12月29日,一層,一層,全筆移轉
RPVNMLNKLHJGFAU96DA,24,20.04,住家用,鋼筋混凝土造,88年11月25日,六層,六層 陽台,全筆移轉
RPVNMLNKLHJGFAU96DA,24,14.25,共有部份,鋼筋混凝土造,88年11月25日,六層,,持分移轉
RPQOMLSJLHJGFAU96DA,30,125.04,住家用,鋼筋混凝土造,82年10月15日,七層,六層 陽台,全筆移轉
RPQOMLSJLHJGFAU96DA,30,29.14,共有部份,鋼筋混凝土造,82年10月15日,七層,,持分移轉
RPWNMLSKLHJGFAU57DA,6,297.18,住家用,鋼筋混凝土造,107年5月18日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPTNMLPKLHJGFAU96DA,25,95.45,住家用,鋼筋混凝土造,88年4月14日,五層,五層 陽台 雨遮,全筆移轉
RPTNMLPKLHJGFAU96DA,25,9.87,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPTNMLPKLHJGFAU96DA,25,6.40,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPUOMLOKLHJGFAU07DA,28,45.16,住家用,鋼筋混凝土造,85年2月8日,十二層,十二層 陽台 花台,全筆移轉
RPUOMLOKLHJGFAU07DA,28,10.36,共有部份,鋼筋混凝土造,85年2月8日,十二層,,持分移轉
RPXNMLOKLHJGFAU27DA,27,49.93,住家用,鋼筋混凝土造,85年10月29日,十六層,十三層 陽台 花台,全筆移轉
RPXNMLOKLHJGFAU27DA,27,8.46,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPXNMLOKLHJGFAU27DA,27,13.21,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPXNMLPKLHJGFAU37DA,32,184.30,住家用,鋼筋混凝土造,81年4月30日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLNKLHJGFCU66DA,34,236.75,住家用,鋼筋混凝土加強磚造,79年5月25日,二層,一層 二層 屋頂突出物,全筆移轉
RPPOMLKLLHJGFAU88DA,28,226.11,住商用,鋼筋混凝土造,84年12月27日,四層,一層 二層 三層 四層 騎樓,全筆移轉
RPPOMLKLLHJGFAU88DA,28,87.67,停車場、管理員室,鋼筋混凝土造,84年12月27日,四層,地下層,持分移轉
RPPNMLKLLHJGFAU88EA,17,206.30,住家用,鋼筋混凝土造,96年4月30日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項,全筆移轉
RPWNMLTKLHJGFAU67DA,,175.76,住宅,鋼筋混凝土造,112年12月25日,三層,一層 二層 三層 陽台,全筆移轉
RPVOMLRKKHJGFAU37DA,26,132.14,住家用,鋼筋混凝土造,86年8月19日,四層,一層 二層 三層 四層 陽台 停車場,全筆移轉
RPOPMLSKLHJGFAU96DA,31,73.19,住家用,鋼筋混凝土造,82年6月18日,六層,五層 陽台,全筆移轉
RPOPMLSKLHJGFAU96DA,31,34.09,共有部份,鋼筋混凝土造,82年6月18日,六層,,持分移轉
RPXNMLLKLHJGFAU96DA,,181.57,住家用,鋼筋混凝土造,112年11月15日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLLLLHJGFCU56DA,47,64.00,住家用,鋼筋混凝土加強磚造,66年3月7日,二層,一層 二層,全筆移轉
RPROMLKLLHJGFAU09DA,29,34.66,住家用,鋼筋混凝土造,83年11月17日,七層,七層 花台,全筆移轉
RPROMLKLLHJGFAU09DA,29,22.35,共有部份,鋼筋混凝土造,83年11月17日,七層,,持分移轉
RPOPMLTKLHJGFAU07DA,19,180.84,住家用,鋼筋混凝土造,93年8月31日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPOMLLKLHJGFAU88DA,4,33.75,集合住宅,鋼筋混凝土造,109年1月2日,七層,五層 陽台,全筆移轉
RPPOMLLKLHJGFAU88DA,4,2.70,共有部份（停車空間）,鋼筋混凝土造,109年1月2日,七層,,持分移轉
RPPOMLLKLHJGFAU88DA,4,17.93,本共有部分之項目有防空避難室、台電受電室、電信室、消防機房、電梯、安全梯、梯廳、梯間、樓梯間等９項,鋼筋混凝土造,109年1月2日,七層,,持分移轉
RPPOMLNKLHJGFAU09DA,35,232.43,住商用,鋼筋混凝土造,77年12月23日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLLLLHJGFAU98EA,9,179.23,住家用,鋼筋混凝土造,104年6月12日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPUNMLTLKHJGFAU47DA,56,29.68,住家用,木石磚造,56年12月1日,一層,一層,全筆移轉
RPVNMLRLLHJGFAU47DA,,73.90,集合住宅,鋼筋混凝土造,112年11月28日,五層,一層,全筆移轉
RPVNMLRLLHJGFAU47DA,,16.24,共有部份,鋼筋混凝土造,112年11月28日,五層,,持分移轉
RPUNMLLJMHJGFAU66DA,26,110.09,住家用,鋼筋混凝土造,87年4月3日,十層,八層 陽台,全筆移轉
RPUNMLLJMHJGFAU66DA,26,13.96,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPUNMLLJMHJGFAU66DA,26,17.25,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPUNMLLJMHJGFAU66DA,26,8.45,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPOOMLKKMHJGFAU78DA,39,125.38,住商用,鋼筋混凝土造,73年7月24日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPVNMLKKMHJGFAU76DA,19,195.13,住商用,鋼筋混凝土造,94年3月29日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPSPMLPKMHJGFAU17DA,41,63.03,住家用,鋼筋混凝土造,71年11月13日,五層,五層,全筆移轉
RPSPMLPKMHJGFAU17DA,41,10.06,共有部份,鋼筋混凝土造,71年11月13日,五層,,持分移轉
RPUNMLTLLHJGFAU57DA,27,187.86,住商用,鋼筋混凝土造,86年3月10日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLTKMHJGFAU07DA,44,148.77,住商用,鋼筋混凝土加強磚造,68年10月29日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPRPMLKKMHJGFAU56DA,41,90.00,住家用,鋼筋混凝土造,72年4月22日,二層,一層 二層,全筆移轉
RPSOMLOLMHJGFAU07DA,,121.68,住家用,鋼筋混凝土加強磚造,,二層,一層 二層 陽台,全筆移轉
RPTNMLQJNHJGFAU17DA,42,75.70,住家用,鋼筋混凝土造,70年9月7日,四層,一層,全筆移轉
RPTNMLQJNHJGFAU17DA,42,10.87,共有部份,鋼筋混凝土造,70年9月7日,四層,,持分移轉
RPUOMLNJNHJGFAU07DA,46,65.00,住家用,鋼筋混凝土加強磚造,67年4月8日,一層,一層,全筆移轉
RPROMLRLNHJGFAU37DA,55,92.76,住家用,鋼筋混凝土加強磚造,58年4月5日,二層,一層 二層 騎樓,全筆移轉
RPWNMLPKKHJGFAU17DA,,205.73,住宅,鋼筋混凝土造,112年11月28日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLNKLHJGFAU98DA,,79.92,住家用,磚石造,56年1月0日,一層,一層,全筆移轉
RPWOMLNKLHJGFAU17DA,,36.37,集合住宅,鋼筋混凝土造,112年11月16日,七層,五層 陽台,全筆移轉
RPWOMLNKLHJGFAU17DA,,13.63,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPRNMLPKLHJGFAU76DA,37,73.24,住家用,鋼筋混凝土造,75年9月12日,二層,一層 二層 陽台,全筆移轉
RPUNMLKLLHJGFAU66DA,27,35.79,住家用,鋼筋混凝土造,85年9月20日,五層,五層 陽台,全筆移轉
RPUNMLKLLHJGFAU66DA,27,7.90,共有部份,鋼筋混凝土造,85年9月20日,五層,,持分移轉
RPRNMLTKLHJGFAU17DA,39,128.86,住商用,鋼筋混凝土造,73年6月25日,五層,一層 平台 騎樓,全筆移轉
RPRNMLTKLHJGFAU17DA,39,11.40,共有部份,鋼筋混凝土造,73年6月25日,五層,,持分移轉
RPRNMLTKLHJGFAU17DA,39,14.24,共有部份,鋼筋混凝土造,73年6月25日,五層,,持分移轉
RPWNMLKLLHJGFAU86DA,,34.80,住商用,木造,,一層,一層 騎樓,持分移轉
RPRPMLOLJHJGFAU76DA,1,236.03,住家用,鋼筋混凝土造,112年4月13日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPTNMLQLLHJGFAU17DA,,76.51,集合住宅,鋼筋混凝土造,112年11月8日,五層,一層 陽台,全筆移轉
RPTNMLQLLHJGFAU17DA,,25.02,共有部份,鋼筋混凝土造,112年11月8日,五層,,持分移轉
RPUNMLLLLHJGFAU76DA,25,102.98,住家用,鋼筋混凝土造,88年5月20日,五層,二層 三層 陽台 平台 雨遮,全筆移轉
RPUNMLLLLHJGFAU76DA,25,13.40,停車空間,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPUNMLLLLHJGFAU76DA,25,22.58,共有部份,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPQNMLLJMHJGFAU88DA,43,93.76,住家用,鋼筋混凝土加強磚造,69年12月8日,二層,一層 二層,全筆移轉
RPVOMLMLLHJGFAU07DA,21,39.06,商業用,鋼筋混凝土造,91年12月2日,十四層,一層,全筆移轉
RPVOMLMLLHJGFAU07DA,21,22.79,共有部份,鋼筋混凝土造,91年12月2日,十四層,,持分移轉
RPUNMLQLLHJGFAU27DA,,81.73,集合住宅,鋼筋混凝土造,112年11月8日,五層,三層 陽台,全筆移轉
RPUNMLQLLHJGFAU27DA,,25.02,共有部份,鋼筋混凝土造,112年11月8日,五層,,持分移轉
RPWNMLSJMHJGFAU57DA,32,239.77,住家用,鋼筋混凝土造,80年10月23日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPOOMLTJMHJGFAU96DA,40,91.50,住家用,鋼筋混凝土造,73年6月20日,二層,一層 二層,全筆移轉
RPUNMLMLMHJGFAU96DA,36,161.32,住家用,鋼筋混凝土造,76年7月1日,二層,一層 二層 陽台 屋頂突出物 見其他登記事項,全筆移轉
RPXOMLSKMHJGFAU87DA,39,121.94,住家用,鋼筋混凝土造,74年5月24日,二層,一層 二層 陽台 屋頂突出物 夾層,全筆移轉
RPRNMLLJMHJGFAU98DA,29,788.64,工業用,鋼骨造,84年1月19日,一層,一層,全筆移轉
RPRNMLLJLHJGFCU09DA,40,88.81,住家用,鋼筋混凝土加強磚造,73年4月18日,二層,一層 二層 陽台,全筆移轉
RPXNMLMJNHJGFAU17DA,28,73.30,集合住宅,鋼筋混凝土造,84年8月19日,十一層,十一層 陽台 花台,全筆移轉
RPXNMLMJNHJGFAU17DA,28,24.33,共有部份,鋼筋混凝土造,84年8月19日,十一層,,持分移轉
RPTNMLNKNHJGFAU96DA,29,19.33,住家用,鋼筋混凝土造,83年11月15日,十二層,十二層,全筆移轉
RPTNMLNKNHJGFAU96DA,29,5.94,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPTNMLNKNHJGFAU96DA,29,3.18,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPQNMLSLNHJGFAU27DA,,80.45,集合住宅,鋼筋混凝土造,112年11月8日,五層,二層 陽台,全筆移轉
RPQNMLSLNHJGFAU27DA,,25.02,共有部份,鋼筋混凝土造,112年11月8日,五層,,持分移轉
RPQOMLMKLHJGFAU09DA,44,365.02,住商用,鋼筋混凝土造,68年10月15日,四層,一層 二層 三層 四層 騎樓 地下層,全筆移轉
RPSOMLSJLHJGFAU17DA,45,116.91,住商用,鋼筋混凝土加強磚造,67年9月11日,二層,一層 二層 騎樓,全筆移轉
