編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUNMLNLKIJGFAU96DA,26,67.23,住家用,鋼筋混凝土造,86年8月27日,九層,四層 五層 陽台 花台,全筆移轉
RPUNMLNLKIJGFAU96DA,26,10.89,共有部份,鋼筋混凝土造,86年8月27日,九層,,持分移轉
RPUNMLNLKIJGFAU96DA,26,8.81,共有部份,鋼筋混凝土造,86年8月27日,九層,,持分移轉
RPUNMLNLKIJGFAU96DA,26,50.86,共有部份,鋼筋混凝土造,86年8月27日,九層,,持分移轉
RPSNMLRJKHKGFCU17DA,,174.79,住家用,鋼筋混凝土造,113年11月4日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLPJKHKGFAU76DA,,73.77,集合住宅,鋼筋混凝土造,113年9月23日,七層,四層 陽台,全筆移轉
RPSNMLPJKHKGFAU76DA,,31.66,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPUPMLQKKIJGFAU37DA,,72.88,集合住宅,鋼筋混凝土造,113年9月23日,七層,六層 陽台,全筆移轉
RPUPMLQKKIJGFAU37DA,,31.02,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPUPMLQKKIJGFAU37DA,,13.66,共有部份（停車空間）,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPQPMLQKKIJGFAU96DA,,72.88,集合住宅,鋼筋混凝土造,113年9月23日,七層,五層 陽台,全筆移轉
RPQPMLQKKIJGFAU96DA,,31.02,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPQPMLQKKIJGFAU96DA,,13.66,共有部份（停車空間）,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPSOMLMKKHKGFAU66DA,4,36.75,店鋪,鋼筋混凝土造,109年1月2日,七層,一層,全筆移轉
RPUNMLSJKHKGFCU47DA,,174.79,住家用,鋼筋混凝土造,113年11月4日,三層,一層 二層 三層 陽台,全筆移轉
RPSOMLMKKHKGFAU66DA,4,2.70,共有部份（停車空間）,鋼筋混凝土造,109年1月2日,七層,,持分移轉
RPSOMLMKKHKGFAU66DA,4,16.01,本共有部分之項目有防空避難室、台電受電室、電信室、消防機房、電梯、安全梯、梯廳、梯間、樓梯間等９項,鋼筋混凝土造,109年1月2日,七層,,持分移轉
RPQNMLQLKIJGFAU86DA,36,29.40,住家用,鋼筋混凝土造,76年11月17日,七層,五層,全筆移轉
RPQNMLQLKIJGFAU86DA,36,9.37,共有部份,鋼筋混凝土造,76年11月17日,七層,,持分移轉
RPTNMLKLKHKGFAU56DA,,946.91,商業用,鋼筋混凝土造,,四層,一層 二層 三層 四層 騎樓 地下層,全筆移轉
RPPNMLQLKIJGFAU76DA,,77.19,集合住宅,鋼筋混凝土造,113年8月14日,五層,四層 陽台,全筆移轉
RPPNMLQLKIJGFAU76DA,,26.41,共有部份,鋼筋混凝土造,113年8月14日,五層,,持分移轉
RPPNMLQLKIJGFAU76DA,,19.09,共有部分（停車空間）,鋼筋混凝土造,113年8月14日,五層,,持分移轉
RPQNMLOLJHKGFAU56DA,40,134.48,住商用,鋼筋混凝土加強磚造,72年10月3日,二層,一層 二層 騎樓,全筆移轉
RPQNMLOLJHKGFAU56DA,40,134.48,住商用,鋼筋混凝土加強磚造,72年10月3日,二層,一層 二層 騎樓,全筆移轉
RPSNMLSJKHKGFCU27DA,,174.79,住家用,鋼筋混凝土造,113年11月4日,三層,一層 二層 三層 陽台,全筆移轉
RPQOMLTJKIJGFAU07DA,,105.72,集合住宅,鋼筋混凝土造,113年7月30日,七層,六層 陽台,全筆移轉
RPQOMLTJKIJGFAU07DA,,44.34,共有部份,鋼筋混凝土造,113年7月30日,七層,,持分移轉
RPQOMLTJKIJGFAU07DA,,14.85,共有部份,鋼筋混凝土造,113年7月30日,七層,,持分移轉
RPRNMLLLKHKGFCU66DA,,174.79,住家用,鋼筋混凝土造,113年11月4日,三層,一層 二層 三層 陽台,全筆移轉
RPWNMLKLKIJGFAU86DA,,200.33,住宅,鋼筋混凝土造,113年9月20日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQOMLLLJHKGFAU98DA,,97.63,集合住宅,鋼筋混凝土造,112年8月11日,九層,五層 陽台,全筆移轉
RPQOMLLLJHKGFAU98DA,,39.43,共有部份,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPQOMLLLJHKGFAU98DA,,16.54,共有部分（停車空間）,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPQNMLLLKHKGFCU56DA,,186.14,住家用,鋼筋混凝土造,113年11月4日,三層,一層 二層 三層 陽台,全筆移轉
RPVNMLPJKHKGFAU07DA,,94.82,集合住宅,鋼筋混凝土造,112年8月11日,九層,五層 陽台,全筆移轉
RPVNMLPJKHKGFAU07DA,,38.34,共有部份,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPVNMLPJKHKGFAU07DA,,16.54,共有部分（停車空間）,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPQNMLNKJHKGFAU98DA,,94.82,集合住宅,鋼筋混凝土造,112年8月11日,九層,四層 陽台,全筆移轉
RPQNMLNKJHKGFAU98DA,,38.34,共有部份,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPOOMLSJKHKGFAU76DA,,67.63,集合住宅,鋼筋混凝土造,113年11月26日,四層,二層 陽台,全筆移轉
RPOOMLSJKHKGFAU76DA,,25.38,共有部份,鋼筋混凝土造,113年11月26日,四層,,持分移轉
RPPPMLRJKHKGFAU86DA,,64.96,集合住宅,鋼筋混凝土造,113年11月26日,四層,四層 陽台,全筆移轉
RPPPMLRJKHKGFAU86DA,,24.33,共有部份,鋼筋混凝土造,113年11月26日,四層,,持分移轉
RPXNMLSJKHKGFAU57DA,,61.51,集合住宅,鋼筋混凝土造,113年11月26日,四層,一層,全筆移轉
RPXNMLSJKHKGFAU57DA,,22.82,共有部份,鋼筋混凝土造,113年11月26日,四層,,持分移轉
RPSNMLQLKHKGFAU07DA,,97.63,集合住宅,鋼筋混凝土造,112年8月11日,九層,九層 陽台,全筆移轉
RPSNMLQLKHKGFAU07DA,,39.43,共有部份,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPSNMLQLKHKGFAU07DA,,16.54,共有部分（停車空間）,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPPOMLSKJIJGFAU86DA,,55.40,集合住宅,鋼筋混凝土造,113年9月19日,八層,二層 陽台,全筆移轉
RPPOMLSKJIJGFAU86DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPVNMLMKKHKGFAU86DA,,53.69,集合住宅,鋼筋混凝土造,113年11月26日,四層,一層 陽台,全筆移轉
RPVNMLMKKHKGFAU86DA,,19.59,共有部份,鋼筋混凝土造,113年11月26日,四層,,持分移轉
RPQOMLSKJIJGFAU96DA,,55.42,集合住宅,鋼筋混凝土造,113年9月19日,八層,二層 陽台,全筆移轉
RPQOMLSKJIJGFAU96DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPROMLMKJIJGFAU09DA,,55.40,集合住宅,鋼筋混凝土造,113年9月19日,八層,三層 陽台,全筆移轉
RPROMLMKJIJGFAU09DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPPPMLMKJIJGFAU98DA,,55.42,集合住宅,鋼筋混凝土造,113年9月19日,八層,五層 陽台,全筆移轉
RPQOMLMKJIJGFAU98DA,,55.42,集合住宅,鋼筋混凝土造,113年9月19日,八層,三層 陽台,全筆移轉
RPPPMLMKJIJGFAU98DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPQOMLMKJIJGFAU98DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPSOMLMKJIJGFAU56DA,,55.93,集合住宅,鋼筋混凝土造,113年9月19日,八層,三層 陽台,全筆移轉
RPSOMLMKJIJGFAU56DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPUOMLMKJIJGFAU76DA,,55.40,集合住宅,鋼筋混凝土造,113年9月19日,八層,四層 陽台,全筆移轉
RPTOMLMKJIJGFAU66DA,,55.42,集合住宅,鋼筋混凝土造,113年9月19日,八層,四層 陽台,全筆移轉
RPUOMLMKJIJGFAU76DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPTOMLMKJIJGFAU66DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPVOMLMKJIJGFAU86DA,,55.93,集合住宅,鋼筋混凝土造,113年9月19日,八層,四層 陽台,全筆移轉
RPVOMLMKJIJGFAU86DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPVNMLNKJIJGFAU86DA,,55.40,集合住宅,鋼筋混凝土造,113年9月19日,八層,七層 陽台,全筆移轉
RPVNMLNKJIJGFAU86DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPVNMLNKJIJGFAU86DA,,30.17,共有部分（停車空間、車道）,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPQRMLMKJIJGFAU66DA,,55.93,集合住宅,鋼筋混凝土造,113年9月19日,八層,八層 陽台,全筆移轉
RPQRMLMKJIJGFAU66DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPUQMLMKJIJGFAU96DA,,55.40,集合住宅,鋼筋混凝土造,113年9月19日,八層,八層 陽台,全筆移轉
RPUQMLMKJIJGFAU96DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPPOMLSJKHKGFAU86DA,,64.96,集合住宅,鋼筋混凝土造,113年11月26日,四層,三層 陽台,全筆移轉
RPPOMLSJKHKGFAU86DA,,24.33,共有部份,鋼筋混凝土造,113年11月26日,四層,,持分移轉
RPSPMLMKJIJGFAU66DA,,55.93,集合住宅,鋼筋混凝土造,113年9月19日,八層,五層 陽台,全筆移轉
RPSPMLMKJIJGFAU66DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPSPMLMKJIJGFAU66DA,,22.72,共有部分（停車空間、車道）,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPPOMLMKJIJGFAU88DA,,55.93,集合住宅,鋼筋混凝土造,113年9月19日,八層,二層 陽台,全筆移轉
RPXPMLMKJIJGFAU17DA,,55.42,集合住宅,鋼筋混凝土造,113年9月19日,八層,七層 陽台,全筆移轉
RPXPMLMKJIJGFAU17DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPWPMLMKJIJGFAU07DA,,55.93,集合住宅,鋼筋混凝土造,113年9月19日,八層,六層 陽台,全筆移轉
RPWPMLMKJIJGFAU07DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPWPMLMKJIJGFAU07DA,,22.72,共有部分（停車空間、車道）,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPRQMLMKJIJGFAU66DA,,55.40,集合住宅,鋼筋混凝土造,113年9月19日,八層,六層 陽台,全筆移轉
RPRQMLMKJIJGFAU66DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPSQMLMKJIJGFAU76DA,,55.42,集合住宅,鋼筋混凝土造,113年9月19日,八層,八層 陽台,全筆移轉
RPSQMLMKJIJGFAU76DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPQQMLMKJIJGFAU56DA,,55.93,集合住宅,鋼筋混凝土造,113年9月19日,八層,七層 陽台,全筆移轉
RPQQMLMKJIJGFAU56DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPPOMLMKJIJGFAU88DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPRPMLMKJIJGFAU56DA,,55.40,集合住宅,鋼筋混凝土造,113年9月19日,八層,五層 陽台,全筆移轉
RPRPMLMKJIJGFAU56DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPSOMLRJKHKGFAU07DA,,67.63,集合住宅,鋼筋混凝土造,113年11月26日,四層,三層 陽台,全筆移轉
RPRPMLMKJIJGFAU56DA,,22.72,共有部分（停車空間、車道）,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPSOMLRJKHKGFAU07DA,,25.38,共有部份,鋼筋混凝土造,113年11月26日,四層,,持分移轉
RPTPMLMKJIJGFAU76DA,,55.42,集合住宅,鋼筋混凝土造,113年9月19日,八層,六層 陽台,全筆移轉
RPPOMLMKJIJGFAU88DA,,22.72,共有部分（停車空間、車道）,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPTPMLMKJIJGFAU76DA,,22.25,共有部份,鋼筋混凝土造,113年9月19日,八層,,持分移轉
RPSOMLLLJHKGFAU56DA,,94.82,集合住宅,鋼筋混凝土造,112年8月11日,九層,七層 陽台,全筆移轉
RPSOMLLLJHKGFAU56DA,,38.34,共有部份,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPSOMLLLJHKGFAU56DA,,16.54,共有部分（停車空間）,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPXNMLNKKHKGFAU17DA,,67.63,集合住宅,鋼筋混凝土造,113年11月26日,四層,四層 陽台,全筆移轉
RPXNMLNKKHKGFAU17DA,,25.38,共有部份,鋼筋混凝土造,113年11月26日,四層,,持分移轉
RPTOMLLLJHKGFAU66DA,,97.63,集合住宅,鋼筋混凝土造,112年8月11日,九層,七層 陽台,全筆移轉
RPTOMLLLJHKGFAU66DA,,39.43,共有部份,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPTOMLLLJHKGFAU66DA,,16.54,共有部分（停車空間）,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPRNMLNKJHKGFAU09DA,,94.82,集合住宅,鋼筋混凝土造,112年8月11日,九層,九層 陽台,全筆移轉
RPRNMLNKJHKGFAU09DA,,38.34,共有部份,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPUNMLMKKHKGFAU76DA,,66.13,集合住宅,鋼筋混凝土造,113年11月26日,四層,四層 陽台,全筆移轉
RPRNMLNKJHKGFAU09DA,,16.54,共有部分（停車空間）,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPUNMLMKKHKGFAU76DA,,24.62,共有部份,鋼筋混凝土造,113年11月26日,四層,,持分移轉
RPRNMLKLKHKGFAU98DA,,66.13,集合住宅,鋼筋混凝土造,113年11月26日,四層,三層 陽台,全筆移轉
RPRNMLKLKHKGFAU98DA,,24.62,共有部份,鋼筋混凝土造,113年11月26日,四層,,持分移轉
RPSNMLQLKIJGFAU07DA,,94.82,集合住宅,鋼筋混凝土造,112年8月11日,九層,六層 陽台,全筆移轉
RPSNMLQLKIJGFAU07DA,,38.34,共有部份,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPSNMLQLKIJGFAU07DA,,16.54,共有部分（停車空間）,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPPPMLRKJHKGFAU86DA,,52.51,集合住宅,鋼筋混凝土造,113年8月8日,十層,二層 陽台,全筆移轉
RPPPMLRKJHKGFAU86DA,,21.85,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPSNMLKLKHKGFAU09DA,,66.13,集合住宅,鋼筋混凝土造,113年11月26日,四層,二層 陽台,全筆移轉
RPSNMLKLKHKGFAU09DA,,24.62,共有部份,鋼筋混凝土造,113年11月26日,四層,,持分移轉
RPUNMLSJJHKGFAU17DA,,65.59,集合住宅,鋼筋混凝土造,113年8月8日,十層,二層 陽台,全筆移轉
RPUNMLSJJHKGFAU17DA,,27.42,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPRNMLQLKIJGFAU96DA,,97.63,集合住宅,鋼筋混凝土造,112年8月11日,九層,六層 陽台,全筆移轉
RPRNMLQLKIJGFAU96DA,,39.43,共有部份,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPRNMLQLKIJGFAU96DA,,16.54,共有部分（停車空間）,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPUOMLLLJHKGFAU76DA,,192.45,集合住宅,鋼筋混凝土造,112年8月11日,九層,八層 陽台,全筆移轉
RPUOMLLLJHKGFAU76DA,,77.76,共有部份,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPOOMLRKJHKGFAU66DA,,63.06,集合住宅,鋼筋混凝土造,113年8月8日,十層,四層 陽台,全筆移轉
RPUOMLLLJHKGFAU76DA,,33.07,共有部分（停車空間）,鋼筋混凝土造,112年8月11日,九層,,持分移轉
RPOOMLRKJHKGFAU66DA,,26.14,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPOOMLRKJHKGFAU66DA,,36.54,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPTPMLRKJHKGFAU27DA,,63.05,集合住宅,鋼筋混凝土造,113年8月8日,十層,三層 陽台,全筆移轉
RPTPMLRKJHKGFAU27DA,,26.13,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPTPMLRKJHKGFAU27DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPRPMLRKJHKGFAU07DA,,52.53,集合住宅,鋼筋混凝土造,113年8月8日,十層,五層 陽台,全筆移轉
RPXOMLSJJHKGFAU57DA,,61.60,集合住宅,鋼筋混凝土造,113年8月8日,十層,四層 陽台,全筆移轉
RPRPMLRKJHKGFAU07DA,,21.85,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPXOMLSJJHKGFAU57DA,,25.93,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPRPMLRKJHKGFAU07DA,,30.90,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPROMLLMKIJGFAU66DA,,61.60,集合住宅,鋼筋混凝土造,113年8月8日,十層,六層 陽台,全筆移轉
RPROMLLMKIJGFAU66DA,,25.93,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPROMLLMKIJGFAU66DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPPOMLRKJHKGFAU76DA,,65.59,集合住宅,鋼筋混凝土造,113年8月8日,十層,五層 陽台,全筆移轉
RPPOMLRKJHKGFAU76DA,,27.42,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPPOMLRKJHKGFAU76DA,,30.90,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPWPMLRKJHKGFAU57DA,,61.60,集合住宅,鋼筋混凝土造,113年8月8日,十層,八層 陽台,全筆移轉
RPWPMLRKJHKGFAU57DA,,25.93,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPWPMLRKJHKGFAU57DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPUOMLRKJHKGFAU27DA,,65.59,集合住宅,鋼筋混凝土造,113年8月8日,十層,七層 陽台,全筆移轉
RPUOMLRKJHKGFAU27DA,,27.42,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPUOMLRKJHKGFAU27DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPOOMLRKKHKGFAU76DA,,61.60,集合住宅,鋼筋混凝土造,113年8月8日,十層,五層 陽台,全筆移轉
RPUPMLRKJHKGFAU37DA,,65.59,集合住宅,鋼筋混凝土造,113年8月8日,十層,四層 陽台,全筆移轉
RPOOMLRKKHKGFAU76DA,,25.93,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPOOMLRKKHKGFAU76DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPUPMLRKJHKGFAU37DA,,27.42,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPUPMLRKJHKGFAU37DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPUNMLOJLHKGFAU96DA,,63.06,集合住宅,鋼筋混凝土造,113年8月8日,十層,六層 陽台,全筆移轉
RPUNMLOJLHKGFAU96DA,,26.14,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPUNMLOJLHKGFAU96DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPXNMLNKJHKGFAU07DA,,63.02,集合住宅,鋼筋混凝土造,113年8月8日,十層,二層 陽台,全筆移轉
RPXNMLNKJHKGFAU07DA,,26.13,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPUNMLNKJHKGFAU76DA,,68.37,集合住宅,鋼筋混凝土造,113年8月8日,十層,十層 陽台,全筆移轉
RPXNMLNKJHKGFAU07DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPUNMLNKJHKGFAU76DA,,28.59,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPOOMLNKJHKGFAU88DA,,65.59,集合住宅,鋼筋混凝土造,113年8月8日,十層,三層 陽台,全筆移轉
RPVNMLNKJHKGFAU86DA,,189.53,健身房,鋼筋混凝土造,113年8月8日,三層,二層 陽台,全筆移轉
RPOOMLNKJHKGFAU88DA,,27.42,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPVNMLNKJHKGFAU86DA,,78.23,健身房,鋼筋混凝土造,113年8月8日,三層,三層 陽台,全筆移轉
RPOOMLNKJHKGFAU88DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPVNMLNKJHKGFAU86DA,,114.84,共有部份,鋼筋混凝土造,113年8月8日,三層,,持分移轉
RPVNMLNKJHKGFAU86DA,,47.34,共有部份,鋼筋混凝土造,113年8月8日,三層,,持分移轉
RPTOMLNKJHKGFAU76DA,,52.53,集合住宅,鋼筋混凝土造,113年8月8日,十層,六層 陽台,全筆移轉
RPVNMLNKJHKGFAU86DA,,19.96,共有部分（停車空間）,鋼筋混凝土造,113年8月8日,三層,,持分移轉
RPTOMLNKJHKGFAU76DA,,21.85,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPVOMLLMKIJGFAU07DA,,63.06,集合住宅,鋼筋混凝土造,113年8月8日,十層,五層 陽台,全筆移轉
RPVNMLNKJHKGFAU86DA,,116.58,共有部分（停車空間）,鋼筋混凝土造,113年8月8日,三層,,持分移轉
RPQOMLNKJHKGFAU09DA,,52.53,集合住宅,鋼筋混凝土造,113年8月8日,十層,四層 陽台,全筆移轉
RPTOMLNKJHKGFAU76DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPVOMLLMKIJGFAU07DA,,26.14,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPQOMLNKJHKGFAU09DA,,21.85,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPVOMLLMKIJGFAU07DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPQOMLNKJHKGFAU09DA,,30.90,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPWNMLNKJHKGFAU96DA,,61.60,集合住宅,鋼筋混凝土造,113年8月8日,十層,二層 陽台,全筆移轉
RPTNMLNKJHKGFAU66DA,,52.53,集合住宅,鋼筋混凝土造,113年8月8日,十層,三層 陽台,全筆移轉
RPWNMLNKJHKGFAU96DA,,25.93,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPTNMLNKJHKGFAU66DA,,21.85,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPWNMLNKJHKGFAU96DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPROMLNKJHKGFAU56DA,,65.59,集合住宅,鋼筋混凝土造,113年8月8日,十層,六層 陽台,全筆移轉
RPROMLNKJHKGFAU56DA,,27.42,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPROMLNKJHKGFAU56DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPUOMLNKJHKGFAU86DA,,52.53,集合住宅,鋼筋混凝土造,113年8月8日,十層,七層 陽台,全筆移轉
RPUOMLNKJHKGFAU86DA,,21.85,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPUOMLNKJHKGFAU86DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPWOMLNKJHKGFAU07DA,,65.59,集合住宅,鋼筋混凝土造,113年8月8日,十層,八層 陽台,全筆移轉
RPWOMLNKJHKGFAU07DA,,27.42,共有部份,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPWOMLNKJHKGFAU07DA,,33.45,共有部分（停車空間、車道）,鋼筋混凝土造,113年8月8日,十層,,持分移轉
RPPNMLLLKHKGFAU98EA,30,20.09,住家用,鋼筋混凝土造,83年11月15日,十二層,八層 陽台,全筆移轉
RPPNMLLLKHKGFAU98EA,30,6.37,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPPNMLLLKHKGFAU98EA,30,6.01,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
