編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPQNMLTLNHJGFAU37DA,21,66.49,住家用,鋼筋混凝土造,92年9月8日,六層,六層 陽台,全筆移轉
RPQNMLTLNHJGFAU37DA,21,31.94,共有部份,鋼筋混凝土造,92年9月8日,六層,,持分移轉
RPPNMLOKOHJGFAU76DA,11,277.77,住家用,鋼筋混凝土造,102年3月26日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓,全筆移轉
RPROMLSLNHJGFAU47DA,29,23.19,住家用,鋼筋混凝土造,84年9月19日,六層,四層 陽台,全筆移轉
RPROMLSLNHJGFAU47DA,29,9.72,共有部份,鋼筋混凝土造,84年9月19日,六層,,持分移轉
RPUOMLQJOHJGFAU47DA,40,124.19,住家用,鋼筋混凝土加強磚造,73年8月25日,二層,一層 二層 屋頂突出物,全筆移轉
RPQNMLSKOHJGFAU27DA,25,115.80,住家用,鋼筋混凝土造,88年4月14日,五層,四層 陽台 雨遮,全筆移轉
RPQNMLSKOHJGFAU27DA,25,14.80,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPQNMLSKOHJGFAU27DA,25,9.42,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPVNMLSKOHJGFAU77DA,47,177.60,住商用,鋼筋混凝土加強磚造,66年3月10日,二層,一層 二層 騎樓,全筆移轉
RPWNMLTKOHJGFAU97DA,29,111.38,住家用,鋼筋混凝土造,84年1月14日,七層,七層 陽台 花台,全筆移轉
RPWNMLTKOHJGFAU97DA,29,149.18,共有部份,鋼筋混凝土造,84年1月14日,七層,,持分移轉
RPSNMLTKOHJGFAU57DA,46,118.47,住商用,鋼筋混凝土加強磚造,67年9月18日,二層,一層 二層 騎樓,全筆移轉
RPXNMLTKOHJGFAU08DA,31,48.79,住家用,鋼筋混凝土造,82年10月29日,五層,五層 陽台,全筆移轉
RPXNMLTKOHJGFAU08DA,31,11.07,共有部份,鋼筋混凝土造,82年10月29日,五層,,持分移轉
RPVOMLLLOHJGFAU27DA,4,76.69,集合住宅,鋼筋混凝土造,109年11月2日,五層,二層 陽台,全筆移轉
RPVOMLLLOHJGFAU27DA,4,21.76,共有部分（樓梯、電梯間、停車空間、屋頂突出物）,鋼筋混凝土造,109年11月2日,五層,,持分移轉
RPRNMLKLOHJGFAU66DA,58,25.64,住家用,木石磚造（雜木）,,一層,一層,全筆移轉
RPQNMLSKOHJGFCU47DA,,303.53,住家用,鋼筋混凝土造,113年1月12日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSOMLSLNHJGFAU57DA,30,64.87,住家用,鋼筋混凝土造,83年2月2日,七層,六層 陽台 花台,全筆移轉
RPSOMLSLNHJGFAU57DA,,17.57,共有部份,鋼筋混凝土造,,七層,,持分移轉
RPVNMLKLOHJGFAU07DA,34,146.98,住家用,鋼筋混凝土造,79年2月9日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPQNMLTKOHJGFAU37DA,40,175.42,住家用,鋼筋混凝土加強磚造,73年4月2日,二層,一層 二層 屋頂突出物,全筆移轉
RPSOMLKLOHJGFAU86DA,44,147.79,住工用,鋼筋混凝土造,69年3月5日,二層,一層 二層 防空避難室 騎樓,全筆移轉
RPXNMLLLOHJGFAU37DA,20,167.82,住家用,鋼筋混凝土造,93年6月23日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLTKOHJGFCU57DA,1,184.13,住家用,鋼筋混凝土造,112年4月24日,三層,一層 二層 三層 陽台,全筆移轉
RPRNMLRKOHJGFCU47DA,1,184.13,住家用,鋼筋混凝土造,112年4月24日,三層,一層 二層 三層 陽台,全筆移轉
RPTPMLKLOHJGFAU07DA,,17.69,住家用,木造,,一層,一層,全筆移轉
RPPNMLKLOHJGFCU66DA,35,107.80,住家用,鋼筋混凝土造,78年5月13日,二層,一層 二層,全筆移轉
RPPOMLOLOHJGFAU96DA,27,208.80,住家用,鋼筋混凝土造,86年1月30日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPXOMLLLOHJGFAU47DA,26,33.71,住家用,鋼筋混凝土造,87年10月6日,五層,三層 陽台,全筆移轉
RPXOMLLLOHJGFAU47DA,26,17.53,共有部份,鋼筋混凝土造,87年10月6日,五層,,持分移轉
RPQNMLOLNHJGFAU86DA,44,105.63,住商用,鋼筋混凝土加強磚造,69年10月7日,二層,一層 二層 騎樓,全筆移轉
RPOOMLKLNHJGFAU98DA,15,198.70,工業社區住宅,鋼筋混凝土造,98年11月3日,三層,一層 二層 三層 陽台 雨遮,全筆移轉
RPPQMLKLOHJGFAU76DA,59,32.43,住家用,加強磚造,54年2月15日,一層,一層,全筆移轉
RPUNMLKLOHJGFAU96DA,25,113.78,住家用,鋼筋混凝土造,88年5月20日,五層,四層 五層 陽台 見其他登記事項,全筆移轉
RPUNMLKLOHJGFAU96DA,25,13.51,停車空間,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPUNMLKLOHJGFAU96DA,25,25.46,共有部份,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPSOMLLLOHJGFAU96DA,9,185.70,住家用,鋼筋混凝土造,104年9月15日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLLLOHJGFAU66DA,,190.32,住宅,鋼筋混凝土造,113年1月12日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSPMLKLOHJGFAU96DA,39,113.02,住家用,鋼筋混凝土造,74年10月9日,二層,一層 二層 屋頂突出物,全筆移轉
RPQNMLQLOHJGFAU17DA,21,301.52,住商用,鋼筋混凝土造,91年12月23日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPRNMLOLOHJGFAU07DA,41,.38,管理站,鋼筋混凝土造,72年9月10日,二層,一層 二層 騎樓,持分移轉
RPRNMLOLOHJGFAU07DA,41,6.47,共有部份,鋼筋混凝土造,72年9月10日,四層,,持分移轉
RPRNMLOLOHJGFAU07DA,41,76.17,住家用,鋼筋混凝土造,72年9月10日,四層,二層,全筆移轉
RPRNMLOLOHJGFAU07DA,40,2.03,機車停車場,鋼筋混凝土造,73年5月21日,二層,騎樓 地下層,持分移轉
RPVOMLQJOHJGFAU57DA,,55.74,集合住宅,鋼筋混凝土造,113年3月13日,五層,二層 陽台,全筆移轉
RPVOMLQJOHJGFAU57DA,,9.35,共有部份,鋼筋混凝土造,113年3月13日,五層,,持分移轉
RPTNMLPLOHJGFAU37DA,50,94.13,住家用,鋼筋混凝土加強磚造,62年12月7日,二層,一層 二層,全筆移轉
RPVNMLRLOHJGFAU77DA,35,120.28,住家用,鋼筋混凝土造,78年9月29日,二層,一層 二層 陽台,全筆移轉
RPTOMLNKOHJGFAU17DA,11,291.17,農舍,鋼筋混凝土造,102年3月5日,三層,一層 二層 三層 陽台,全筆移轉
RPQOMLTLNHJGFAU47DA,,32.25,集合住宅,鋼筋混凝土造,112年11月29日,五層,三層 陽台,全筆移轉
RPQOMLTLNHJGFAU47DA,,8.41,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPROMLQLOHJGFAU37DA,,32.25,集合住宅,鋼筋混凝土造,112年11月29日,五層,二層 陽台,全筆移轉
RPROMLQLOHJGFAU37DA,,8.41,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPPNMLQLOHJGFAU07DA,,75.34,住家用,鋼筋混凝土造,,二層,一層 二層,持分移轉
RPQNMLPLOHJGFBU17DA,42,134.06,住商用,鋼筋混凝土加強磚造,71年7月7日,二層,一層 二層 騎樓,全筆移轉
RPWNMLQLOHJGFAU77DA,29,41.45,住家用,鋼筋混凝土造,84年3月20日,六層,二層 陽台,持分移轉
RPWNMLQLOHJGFAU77DA,29,17.37,共有部份,鋼筋混凝土造,84年3月20日,六層,,持分移轉
RPPNMLLLOHJGFCU76DA,,130.44,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 陽台,全筆移轉
RPRNMLRLOHJGFAU37DA,,284.76,住商用,鋼筋混凝土造,,四層,一層 二層 三層 四層 騎樓 地下層,全筆移轉
RPVNMLQLOHJGFAU67DA,30,22.56,住家用,鋼筋混凝土造,83年11月15日,十二層,八層,全筆移轉
RPVNMLQLOHJGFAU67DA,30,7.20,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPVNMLQLOHJGFAU67DA,30,3.78,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPSOMLRLOHJGFAU57DA,28,267.18,住商用,鋼筋混凝土造,84年12月27日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSOMLRLOHJGFAU57DA,28,103.35,停車場、管理員室,鋼筋混凝土造,84年12月27日,四層,地下層,持分移轉
RPROMLSLOHJGFAU57DA,45,82.54,住商用,鋼筋混凝土造,68年6月5日,一層,一層 騎樓,全筆移轉
RPROMLSLOHJGFAU57DA,45,120.80,住家用,鋼筋混凝土造,68年6月5日,二層,二層 屋頂突出物 電梯樓梯間,全筆移轉
RPTOMLRLOHJGFAU67DA,28,62.04,住家用,鋼筋混凝土造,85年7月26日,五層,五層 陽台,全筆移轉
RPTOMLRLOHJGFAU67DA,28,9.41,共有部份,鋼筋混凝土造,85年7月26日,五層,,持分移轉
RPSPMLLJPHJGFAU96DA,45,83.89,住家用,鋼筋混凝土加強磚造,68年9月1日,二層,一層 二層,全筆移轉
RPOQMLLJPHJGFAU66DA,27,67.23,住家用,鋼筋混凝土造,86年8月27日,九層,四層 五層 陽台 花台,全筆移轉
RPOQMLLJPHJGFAU66DA,27,10.89,共有部份,鋼筋混凝土造,86年8月27日,九層,,持分移轉
RPOQMLLJPHJGFAU66DA,27,8.81,共有部份,鋼筋混凝土造,86年8月27日,九層,,持分移轉
RPOQMLLJPHJGFAU66DA,27,3.04,共有部份,鋼筋混凝土造,86年8月27日,九層,,持分移轉
RPUOMLOKOHJGFAU37DA,43,117.93,住家用,鋼筋混凝土造,70年2月2日,二層,一層 二層 屋頂突出物,全筆移轉
RPRPMLLJPHJGFAU86DA,35,121.77,住商用,鋼筋混凝土加強磚造,78年4月19日,二層,一層 二層 陽台 騎樓,全筆移轉
RPUNMLMJPHJGFAU07DA,46,114.92,住商用,鋼筋混凝土加強磚造,67年6月1日,二層,一層 二層 騎樓,全筆移轉
RPOOMLMJPHJGFAU56DA,17,297.32,住家用,鋼筋混凝土造,96年4月9日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPQNMLRLOHJGFAU27DA,38,129.63,住家用,鋼筋混凝土加強磚造,74年11月28日,二層,一層 二層 陽台,全筆移轉
RPVNMLOJPHJGFAU37DA,32,130.20,倉儲,鋼筋混凝土造,81年9月30日,八層,一層 二層 陽台 見其他登記事項,全筆移轉
RPVNMLOJPHJGFAU37DA,32,28.21,共有部份,鋼筋混凝土造,81年9月30日,八層,,持分移轉
RPXNMLNJPHJGFAU47DA,,60.90,住家用,鋼筋混凝土造,,二層,一層 二層,全筆移轉
RPQNMLOJPHJGFAU86DA,1,90.13,集合住宅,鋼筋混凝土造,112年7月26日,十五層,八層 陽台,全筆移轉
RPQNMLOJPHJGFAU86DA,1,38.05,共有部份,鋼筋混凝土造,112年7月26日,十五層,,持分移轉
RPQNMLOJPHJGFAU86DA,1,30.64,共有部分（停車空間、車道）,鋼筋混凝土造,112年7月26日,十五層,,持分移轉
RPPNMLSJPHJGFAU17DA,34,221.34,住家用,鋼筋混凝土造,79年4月12日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPUPMLLJPHJGFAU17DA,39,122.06,住商用,鋼筋混凝土造,74年11月8日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPWOMLLKOHJGFAU27DA,53,19.67,農舍,木石磚造,,一層,一層,持分移轉
RPOPMLLKOHJGFAU56DA,53,39.33,農舍,木石磚造,,一層,一層,持分移轉
RPSNMLSJPHJGFCU67DA,40,84.08,住家用,鋼筋混凝土加強磚造,73年4月18日,二層,一層 二層,全筆移轉
RPQNMLNJOHJGFAU66DA,5,63.44,集合住宅,鋼筋混凝土造、磚造,108年2月20日,五層,五層 陽台,全筆移轉
RPQNMLNJOHJGFAU66DA,5,28.26,共有部份,鋼筋混凝土造、磚造,108年2月20日,五層,,持分移轉
RPWNMLNJPHJGFAU37DA,4,165.55,住家用,鋼筋混凝土造,109年10月21日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLPJPHJGFCU17DA,30,161.88,住家用,鋼筋混凝土造,83年4月23日,三層,一層 二層 三層 陽台,全筆移轉
RPQOMLPJPHJGFAU07DA,37,125.63,住商用,鋼筋混凝土造,75年11月25日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPPNMLTJPHJGFAU27DA,29,197.25,住家用,鋼筋混凝土造,84年6月15日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPVNMLLKPHJGFAU17DA,14,223.25,住家用,鋼筋混凝土造,99年1月18日,三層,一層 二層 三層 陽台,全筆移轉
RPWNMLTLNHJGFAU97DA,44,132.12,住商用,鋼筋混凝土造,69年8月6日,四層,一層 二層 三層 四層 屋頂突出物 騎樓,全筆移轉
RPVNMLMKPHJGFAU27DA,47,172.35,住商用,鋼筋混凝土造,66年10月8日,三層,一層 二層 三層 騎樓,全筆移轉
RPPPMLPKPHJGFAU17DA,29,41.74,住家用,鋼筋混凝土造,84年3月3日,五層,四層 陽台,全筆移轉
RPPPMLPKPHJGFAU17DA,29,10.95,共有部份,鋼筋混凝土造,84年3月3日,五層,,持分移轉
RPTOMLQKPHJGFAU57DA,39,188.71,住商用,鋼筋混凝土造,74年3月11日,三層,一層 二層 三層 屋頂突出物 騎樓,全筆移轉
RPXNMLQKPHJGFAU87DA,26,222.82,商業用,鋼架有牆,86年12月29日,一層,一層 見其他登記事項,全筆移轉
RPSNMLQKPHJGFAU37DA,3,40.59,集合住宅,鋼筋混凝土造,110年9月17日,七層,二層 陽台,全筆移轉
RPSNMLQKPHJGFAU37DA,3,17.94,共有部份,鋼筋混凝土造,110年9月17日,七層,,持分移轉
RPPNMLQKPHJGFCU37EA,32,264.23,住商用,鋼筋混凝土造,81年5月26日,三層,一層 二層 三層 陽台 騎樓,全筆移轉
RPWNMLNLNHJGFAU37DA,45,130.00,住家用,鋼筋混凝土加強磚造,67年12月5日,二層,一層 二層 騎樓,全筆移轉
RPXNMLTJPHJGFAU08DA,7,149.58,住家用,鋼筋混凝土造,105年11月30日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPVNMLTKPHJGFAU97DA,22,174.37,住家用,鋼筋混凝土造,91年11月19日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓 見其他登記事項,全筆移轉
RPQNMLMLPHJGFAU86DA,30,199.51,住家用,鋼筋混凝土造,83年4月16日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPSOMLNLPHJGFAU27DA,,61.22,集合住宅,鋼筋混凝土造,113年4月8日,七層,六層 陽台,全筆移轉
RPSOMLNLPHJGFAU27DA,,34.20,共有部份,鋼筋混凝土造,113年4月8日,七層,,持分移轉
RPPOMLNLPHJGFAU96DA,,64.07,集合住宅,鋼筋混凝土造,113年4月8日,七層,四層 陽台,全筆移轉
RPPOMLNLPHJGFAU96DA,,35.80,共有部份,鋼筋混凝土造,113年4月8日,七層,,持分移轉
RPXOMLTLPHJGFAU38DA,,60.90,住家用,鋼筋混凝土造,,二層,一層 二層,全筆移轉
RPWNMLTLPHJGFAU18DA,,123.66,農業設施－育苗作業室,鋼筋混凝土造,113年1月19日,一層,一層,全筆移轉
RPPOMLLMPHJGFAU86DA,11,226.54,農舍,鋼筋混凝土造,102年4月17日,三層,一層 二層 三層 陽台,全筆移轉
RPTNMLMJQHJGFAU07DA,19,83.47,農舍,鋼筋混凝土造,94年3月29日,一層,一層,全筆移轉
RPUNMLMLPHJGFCU47DA,,204.59,住家用,鋼筋混凝土造,113年3月1日,三層,一層 二層 三層 陽台,全筆移轉
RPSOMLKMPHJGFAU07DA,39,164.14,住家用,鋼筋混凝土造,74年1月21日,二層,一層 二層 地下層,全筆移轉
RPUNMLOLOHJGFCU57DA,,70.08,住家用,木石磚造（磚石造）,,一層,一層,全筆移轉
RPXNMLNKQHJGFAU67DA,12,36.82,農舍,鋼筋混凝土造,101年5月14日,一層,一層,全筆移轉
RPXNMLSJQHJGFAU08DA,,109.05,住商用,鋼筋混凝土造,68年3月0日,四層,一層 二層 三層 四層 屋頂突出物 騎樓,持分移轉
RPROMLQKQHJGFAU47DA,49,129.88,住家用,鋼筋混凝土加強磚造,64年7月15日,二層,一層 二層 騎樓,全筆移轉
RPTNMLNKQHJGFAU27DA,,57.04,集合住宅,鋼筋混凝土造,113年5月29日,五層,三層 陽台,全筆移轉
RPTNMLNKQHJGFAU27DA,,21.50,共有部份,鋼筋混凝土造,113年5月29日,五層,,持分移轉
RPTNMLNKQHJGFAU27DA,,13.94,共有部分（停車空間）,鋼筋混凝土造,113年5月29日,五層,,持分移轉
RPUNMLNKQHJGFAU37DA,,57.18,集合住宅,鋼筋混凝土造,113年5月29日,五層,三層 陽台,全筆移轉
RPUNMLNKQHJGFAU37DA,,21.50,共有部份,鋼筋混凝土造,113年5月29日,五層,,持分移轉
RPROMLNLQHJGFAU27DA,1,69.01,集合住宅,鋼筋混凝土造,112年7月26日,十五層,九層 陽台,全筆移轉
RPROMLNLQHJGFAU27DA,1,29.01,共有部份,鋼筋混凝土造,112年7月26日,十五層,,持分移轉
RPROMLNLQHJGFAU27DA,1,30.49,共有部分（停車空間、車道）,鋼筋混凝土造,112年7月26日,十五層,,持分移轉
RPPNMLKMQHJGFBU86DA,41,142.70,農民住宅,鋼筋混凝土加強磚造,72年4月14日,二層,一層 二層 陽台 雨遮,全筆移轉
RPQNMLNLNHJGFAU76DA,51,101.50,住家用,鋼筋混凝土加強磚造,62年8月25日,二層,一層 二層,全筆移轉
RPRNMLKMQHJGFAU96DA,42,96.85,住家用,鋼筋混凝土加強磚造,71年2月27日,一層,一層 夾層,全筆移轉
RPRNMLRJOHJGFAU17DA,30,30.89,住家用,鋼筋混凝土造,83年8月11日,八層,五層,全筆移轉
RPPOMLTKQHJGFAU57DA,,75.16,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓,全筆移轉
RPRNMLRJOHJGFAU17DA,30,17.45,共有部份,鋼筋混凝土造,83年8月11日,八層,,持分移轉
RPRNMLOJOHJGFAU86DA,37,284.62,住商用,鋼筋混凝土造,76年1月27日,四層,一層 二層 三層 四層 陽台 騎樓 地下層,全筆移轉
RPOOMLNKOHJGFAU66DA,43,134.60,住商用,鋼筋混凝土加強磚造,70年9月14日,二層,一層 二層 騎樓,全筆移轉
RPVNMLLKOHJGFAU07DA,42,123.30,住家用,鋼筋混凝土加強磚造,70年12月24日,二層,一層 二層,全筆移轉
RPROMLOKOHJGFAU07DA,,269.32,住宅,鋼筋混凝土造,112年11月6日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPOOMLMKOHJGFAU56DA,30,245.59,農舍,鋼筋混凝土造,83年2月5日,二層,一層 二層 陽台 屋頂突出物 見其他登記事項,全筆移轉
RPSOMLLMNHJGFAU96DA,45,117.61,住商用,鋼筋混凝土加強磚造,67年11月4日,二層,一層 二層 騎樓,全筆移轉
RPVNMLTKOHJGFAU87DA,20,284.17,住商用,鋼筋混凝土造,93年10月5日,三層,一層 二層 三層 陽台 騎樓,全筆移轉
RPUOMLSKOHJGFAU77DA,5,357.96,住家用,鋼筋混凝土造,108年4月10日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物 騎樓 見其他登記事項,全筆移轉
RPSOMLSKOHJGFAU57DA,5,354.02,住家用,鋼筋混凝土造,108年4月10日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物 騎樓 見其他登記事項,全筆移轉
RPOPMLOKOHJGFAU86DA,50,100.04,住家用,鋼筋混凝土造,63年6月22日,四層,四層,全筆移轉
RPOPMLOKOHJGFAU86DA,50,19.13,共有部份,鋼筋混凝土造,63年6月22日,四層,,持分移轉
RPPNMLKLOHJGFAU09DA,30,129.51,集合住宅、自用儲藏室、店舖,鋼筋混凝土造,83年4月12日,七層,一層 二層 陽台 平台 防空避難室 騎樓,全筆移轉
RPPNMLKLOHJGFAU09DA,30,53.37,共有部份,鋼筋混凝土造,83年4月23日,七層,,持分移轉
RPQNMLQKOHJGFAU07DA,25,95.45,住家用,鋼筋混凝土造,88年4月14日,五層,四層 陽台 雨遮,全筆移轉
RPQNMLQKOHJGFAU07DA,25,10.45,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPQNMLQKOHJGFAU07DA,25,6.75,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPQNMLKLOHJGFBU66DA,32,215.55,住家用,鋼筋混凝土造,81年7月3日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPQOMLOKOHJGFAU96DA,32,73.51,倉儲,鋼筋混凝土造,81年9月30日,八層,八層,全筆移轉
RPQOMLOKOHJGFAU96DA,32,16.85,共有部份,鋼筋混凝土造,81年9月30日,八層,,持分移轉
RPVOMLOKOHJGFAU47DA,43,348.96,住商用,鋼筋混凝土造,70年4月15日,四層,一層 二層 三層 四層 防空避難室 屋頂突出物 騎樓,全筆移轉
RPWNMLLMNHJGFAU27DA,45,105.04,住商用,鋼筋混凝土加強磚造,68年9月17日,二層,一層 二層 騎樓,全筆移轉
RPRPMLLKOHJGFAU86DA,28,65.69,住家用,鋼筋混凝土造,84年11月4日,十一層,八層 陽台,全筆移轉
RPPOMLSLOHJGFAU37DA,2,285.22,住家用,鋼筋混凝土造,111年8月24日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物,全筆移轉
RPRPMLLKOHJGFAU86DA,28,10.03,共有部份,鋼筋混凝土造,84年11月4日,十一層,,持分移轉
RPRPMLLKOHJGFAU86DA,28,15.11,共有部份,鋼筋混凝土造,84年11月4日,十層,,持分移轉
RPTOMLSLOHJGFAU77DA,28,153.59,住家用,鋼筋混凝土造,85年8月19日,三層,一層 二層 三層 陽台 平台 屋頂突出物,全筆移轉
RPSOMLMJPHJGFAU96DA,26,647.68,住商用,鋼筋混凝土造,87年1月16日,五層,一層 二層 三層 四層 五層 陽台 騎樓 見其他登記事項,全筆移轉
RPPOMLLLOHJGFAU66DA,43,101.02,住商用,鋼筋混凝土加強磚造,70年4月9日,二層,一層 二層 騎樓,全筆移轉
RPTNMLLJNHJGFAU66DA,,63.91,集合住宅,鋼筋混凝土造,112年12月21日,七層,六層 陽台,全筆移轉
RPTNMLLJNHJGFAU66DA,,30.68,共有部份,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPTNMLLJNHJGFAU66DA,,12.87,共有部分（停車空間）,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPQNMLOKNHJGFBU86DA,42,156.48,住家用,鋼筋混凝土加強磚造,70年12月31日,二層,一層 二層 陽台 走廊,全筆移轉
RPPPMLLKOHJGFAU66DA,12,.86,共有部分（管委會空間）,鋼筋混凝土造,101年1月19日,十層,,持分移轉
RPPPMLLKOHJGFAU66DA,12,56.41,集合住宅,鋼筋混凝土造,101年1月19日,十層,七層 陽台,全筆移轉
RPPPMLLKOHJGFAU66DA,12,22.10,共有部份,鋼筋混凝土造,101年1月19日,十層,,持分移轉
RPTNMLKKPHJGFAU86DA,50,50.66,住家用,鋼筋水泥磚、木造,63年5月8日,一層,一層 騎樓,全筆移轉
RPXPMLLJPHJGFAU47DA,45,98.19,住家用,鋼筋混凝土加強磚造,68年2月1日,二層,一層 二層,全筆移轉
RPXOMLLKOHJGFAU37DA,12,.86,共有部分（管委會空間）,鋼筋混凝土造,101年1月19日,十層,,持分移轉
RPXOMLLKOHJGFAU37DA,12,56.93,集合住宅,鋼筋混凝土造,101年1月19日,十層,二層 陽台,全筆移轉
RPXOMLLKOHJGFAU37DA,12,22.16,共有部份,鋼筋混凝土造,101年1月19日,十層,,持分移轉
RPRNMLQKPHJGFAU27DA,44,85.52,住家用,鋼筋混凝土加強磚造,69年6月16日,二層,一層 二層,全筆移轉
RPUNMLLKPHJGFAU07DA,,67.71,集合住宅,鋼筋混凝土造,113年2月20日,七層,二層 陽台,全筆移轉
RPUNMLLKPHJGFAU07DA,,24.60,共有部份,鋼筋混凝土造,113年2月20日,七層,,持分移轉
RPUNMLLKPHJGFAU07DA,,12.66,共有部分（停車空間）,鋼筋混凝土造,113年2月20日,七層,,持分移轉
RPRNMLSKPHJGFAU47DA,,47.45,住家用,木造,,一層,一層 騎樓 浴廁,全筆移轉
RPQOMLQKPHJGFAU27DA,30,115.21,商業用,鋼筋混凝土造,82年10月21日,十層,一層,全筆移轉
RPQOMLQKPHJGFAU27DA,30,30.22,共有部份,鋼筋混凝土造,82年10月21日,十層,,持分移轉
RPPOMLQKPHJGFAU17DA,30,59.16,商業用,鋼筋混凝土造,82年10月21日,十層,一層 騎樓,全筆移轉
RPPOMLQKPHJGFAU17DA,30,30.22,共有部份,鋼筋混凝土造,82年10月21日,十層,,持分移轉
RPQNMLKMPHJGFAU76DA,56,66.82,住家用,鋼筋水泥空心磚造,57年9月30日,二層,一層 二層,全筆移轉
RPVOMLLKPHJGFAU27DA,28,82.82,住家用,鋼筋混凝土造,85年3月25日,七層,六層 陽台,全筆移轉
RPVOMLLKPHJGFAU27DA,28,28.02,共有部份,鋼筋混凝土造,85年3月25日,七層,,持分移轉
RPVNMLLMPHJGFAU37DA,33,74.61,住家用,鋼筋混凝土造,80年6月21日,五層,五層 陽台 屋頂突出物,持分移轉
RPVNMLLMPHJGFAU37DA,33,7.45,共有部份,鋼筋混凝土造,80年6月21日,五層,,持分移轉
RPWNMLQLMHJGFAU57DA,,93.95,住家用,木造,,一層,一層 見其他登記事項,全筆移轉
RPRPMLKMMHJGFAU76DA,17,301.78,住家用,鋼筋混凝土造,96年1月3日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPSOMLSJQHJGFAU67DA,31,18.20,共有部份,鋼造,82年8月11日,二層,,持分移轉
RPSOMLSJQHJGFAU67DA,31,18.20,共有部份,鋼造,82年8月11日,二層,,持分移轉
RPSOMLSJQHJGFAU67DA,31,470.95,住商用,鋼造,82年8月11日,二層,一層 騎樓,全筆移轉
RPSOMLSJQHJGFAU67DA,31,487.45,住家用,鋼造,82年8月11日,二層,二層,全筆移轉
RPWNMLLMPHJGFAU47DA,33,74.61,住家用,鋼筋混凝土造,80年6月21日,五層,五層 陽台 屋頂突出物,持分移轉
RPWNMLLMPHJGFAU47DA,33,7.45,共有部份,鋼筋混凝土造,80年6月21日,五層,,持分移轉
RPTOMLKMMHJGFAU86DA,37,116.58,住家用,鋼筋混凝土造,76年1月27日,二層,一層 二層,全筆移轉
RPPNMLQKQHJGFCU37DA,26,389.07,農舍,鋼筋混凝土造,87年3月5日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPPNMLTJPHJGFBU37DA,40,102.21,住家用,鋼筋混凝土加強磚造,73年8月2日,二層,一層 二層 騎樓,全筆移轉
RPQNMLTJPHJGFAU37DA,32,21.89,住家用,鋼筋混凝土造,81年12月9日,五層,五層 陽台,全筆移轉
RPQNMLTJPHJGFAU37DA,32,5.38,共有部份,鋼筋混凝土造,81年12月9日,五層,,持分移轉
RPSNMLPJQHJGFAU27DA,47,92.62,住商用,鋼筋混凝土加強磚造,65年12月2日,二層,一層 二層 騎樓,全筆移轉
RPTNMLRLQHJGFAU77DA,1,3080.25,倉庫,鋼骨或鋼骨混合造,112年5月2日,一層,一層,全筆移轉
RPXNMLTLQHJGFAU38DA,33,12.19,共有部份,鋼筋混凝土造,80年4月29日,七層,,持分移轉
